	model	number of topics	topic id	topic words	text id	paper id	text	labels	llm_model	llm_model	under_coverage_example	over_coverage_example	under_coverage	over_coverage
1303	lda	100	53	variation measurement flux heat dominate pulse partition sink dimensional island	71894	43102	here , we examine the spatiotemporal variation of dissolve CH₄ concentration and flux from typical freshwater type ( ditch , reservoir and river ) within an agricultural irrigation watershed from Hongze catchment , which be subject to intensive agricultural and rural activity in Eastern China .	organic carbon | China | irrigated farming | rivers | methane | pollution | wind speed | watersheds | summer | winter | dissolved oxygen | freshwater	llama	llama	"[""'spatiotemporal', 'concentration', 'typical', 'agricultural', 'intensive', 'rural', 'Eastern"", ""'spatiotemporal', 'concentration', 'agricultural', 'irrigation', 'watershed', 'rural', '"", "", 'spatiotemporal', 'dissolve', 'concentration', 'agricultural', 'watershed', 'China' ]"", ""'spatiotemporal', 'concentration', 'agricultural', 'rural', 'typical', 'freshwater' ]"", ""'spatiotemporal', 'dissolve' ]""]"	"[""'heat', 'dominate', 'pulse', 'island' ]"", ""'heat', 'pulse', 'island' ]"", ""'heat', 'dominate', 'pulse', 'island', 'dimensional' ]"", ""'heat', 'pulse', 'island' ]"", ""'heat', 'island' ]""]"	5.8	3.4
1304	lda	100	53	variation measurement flux heat dominate pulse partition sink dimensional island	18879	36503	this study evaluate the variation in level of ocp in a sentinel species in relation to change in government regulation and the spatial configuration of agricultural practice around the nest .  	lindane | poisoning | biomonitoring | Spain | wildlife | irrigated farming | agricultural products | endosulfan | indicator species | fertilizers | nests | organochlorine pesticides | dieldrin | ecotoxicology | models | land use | nesting | arid lands | blood sampling | urban areas | chicks	llama	llama	"['regulation,  species,  nest,  government,  agricultural ]', ']\n\nExplanation:\n- ""this"" is an article and not a theme.\n- ""study"" is a noun and not a theme.\n- ""evaluate', ""'evaluate', 'relation', 'nest' ]"", "", 'government', 'relation', 'species', 'nest', 'agricultural', 'practice' ]"", ""'study', 'level', 'species', 'relation', 'change', 'regulation', 'nest' ]""]"	"[""'heat', 'dominate', 'pulse', 'dimensional', 'island' ]"", ""'heat', 'dominate', 'pulse', 'island', 'dimensional' ]"", ""'heat', 'dominate', 'pulse', 'island', 'dimensional' ]"", ""'heat', 'dominate', 'pulse', 'island' ]"", ""'heat', 'dominate', 'pulse', 'island' ]""]"	5.5	4.6
1305	lda	100	54	period decline storage end duration peak cold clone restriction iwue	128507	3014	the goal of this research be to determine if spatial pattern of soil - water storage under trickle irrigation be temporally persistent which may make it feasible to use less intense sampling to characterize total storage .	spatial distribution | microirrigation | soil water | California | Prunus | soil water content	llama	llama	"[""'feasible', 'trickle irrigation', 'characterize total storage', 'spatial pattern', 'temporally persistent' ]"", ""'spatial', 'irrigation', 'temporally', 'feasible' ]"", ""'intense', 'feasible', 'characterize', 'trickle', 'determine', 'persistence' ]"", ""'pattern', 'temporally' 'feasible' 'characterize' 'trickle' 'less' 'intense' 'sampling'"", ""'goal', 'spatial', 'trickle irrigation', 'characterize total', 'feasible' ]""]"	"[""'cold', 'clone', 'restriction', 'iwue' ]"", ""'cold', 'clone', 'iwue' ]"", ""'cold', 'clone', 'restriction', 'iwue' ]"", ""'peak', 'cold', 'clone', 'iwue', 'restriction' ]"", ""'peak', 'cold', 'clone', 'restriction', 'iwue' ]""]"	4.4	4.2
1306	lda	100	54	period decline storage end duration peak cold clone restriction iwue	158436	10291	as duration from sow to flowering decrease , yield decline by t ha¯¹d¯¹ and water use decline by ML ha¯¹d¯¹.	crop yield | simulation models | growth | New South Wales | efficiency | duration | Oryza sativa | water use	llama	llama	"[""'yield', 'water use' ]"", ']', ""'yield', 'water use' ]"", ""'yield', 'water' ]"", ""'sow', 'flowering', 'yield', 'water use' ]""]"	"[""'peak', 'storage', 'cold', 'clone', 'restriction' ]"", ""'storage', 'peak', 'cold', 'clone', 'restriction', 'iwue' ]"", ""'storage', 'peak', 'cold', 'clone', 'restriction', 'iwue' ]"", ""'peak', 'storage', 'cold', 'clone', 'restriction' ]"", ""'storage', 'peak', 'cold', 'clone', 'restriction', 'iwue' ]""]"	2.5	5.6
1307	lda	100	54	period decline storage end duration peak cold clone restriction iwue	397979	9773	in the winter - season crop , the use of different - aged seedling and time of seeding be more flexible for long - duration variety than for short - duration variety .	cold | tillering | sowing date | Oryza sativa | planting date | vegetative period | varieties | Bangladesh	llama	llama	"[""'season', 'use', 'of', 'more', 'for' ]"", ""'winter', 'season', 'long', 'short', 'variety' ]"", ""'winter', 'season', 'variety', 'age', 'time' ]"", ""'winter' ,  'season',  'seeding',  'variety' ]"", ""'season', 'long', 'short' ]""]"	"[""'decline', 'storage', 'clone', 'restriction', 'iwue' ]"", ""'decline', 'storage', 'peak', 'cold', 'clone', 'iwue' ]"", ""'decline', 'storage', 'peak', 'cold', 'clone', 'iwue' ]"", ""'decline', 'storage', 'clone', 'iwue', 'peak' ]"", ""'decline', 'storage', 'peak', 'cold', 'clone', 'restriction', 'iwue' ]""]"	4.4	5.8
1308	lda	100	54	period decline storage end duration peak cold clone restriction iwue	285190	1245	- be the driest two - year period in California 's record weather history and severe economic loss be expect .	economic impact | weather | statistical analysis | groundwater | water allocation | prices | farm income | California	llama	llama	"[""'dry', 'severe', 'economic', 'loss' ]"", ',  ,  ,  ,  ]', ""'weather', 'history', 'economic' ]"", ']', ""'drought', 'economic', 'loss' ]""]"	"[""'cold', 'clone', 'restriction', 'iwue' ]"", ""'clone', 'iwue', 'restriction' ]"", ""'clone', 'iwue', 'cold' ]"", ""'clone', 'restriction', 'iwue', 'cold' ]"", ""'clone', 'iwue' ]""]"	3.75	3.2
1309	lda	100	54	period decline storage end duration peak cold clone restriction iwue	11327	49573	historically , in the low part of the SFRB , people have to cope with strong period of drought .	Brazil | climate | decision making | drought | groundwater | irrigation | rainfed farming | satellites | soil water | soil water content | soil water deficit | water power | water storage | watersheds	llama	llama	"[""'low', 'strong' ]"", ""'drought', 'historically', 'low' ]"", ""'low',  'strong' ]"", ""'low', 'strong', 'cope', 'drought' ]"", ""'historically', 'low', 'coping', 'strong' ]""]"	"[""'cold', 'clone', 'restriction', 'iwue' ]"", ""'cold', 'clone', 'restriction', 'iwue' ]"", ""'clone', 'cold', 'restriction', 'iwue' ]"", ""'cold', 'clone', 'restriction', 'iwue' ]"", ""'clone', 'cold', 'restriction', 'iwue' ]""]"	3.0	4.0
1310	lda	100	55	grow season dry wet normal hot warm rainy bulb spell	416469	35597	in the meantime , wet - to - dry pattern of AWD irrigation can affect the discrepancy between ETₑc and ETL .	rice | soil temperature | water content | energy balance | water temperature | developmental stages | lysimeters | irrigation | drying | wind speed | path analysis | air temperature | evapotranspiration	llama	llama	"['""in the meantime"", ""irrigation"", ""ETₑc"", ""ETL"" ]', ""'in the meantime', 'irrigation', 'ETₑc', 'Etl', 'AWD' ]"", ']', ""'irrigation', 'ETₑc', 'ETL' ]"", ""'meantime' ]""]"	"[""'grow', 'season', 'bulb', 'hot', 'normal', 'rainy', 'spell' ]"", ""'grow', 'season', 'normal', 'hot', 'bulb', 'rainy', 'spell' ]"", ""'grow', 'season', 'hot', 'bulb', 'rainy' ]"", ""'grow', 'normal', 'hot', 'rainy', 'bulb', 'spell' ]"", ""'grow', 'season', 'normal', 'hot', 'bulb', 'rainy', 'spell' ]""]"	3.25	6.4
1311	lda	100	55	grow season dry wet normal hot warm rainy bulb spell	296364	42909	Groundnut , commonly know as peanut , be a significant oil , food and feed legume crop grow in all season in Tamil Nadu , include kharif , rabi and summer and it be cultivate both under irrigated and rainfed condition in all the season at Thiruvannamlai district .	SAR (radar) | food production | statistical analysis | acreage | peanuts | oils | India | Synthetic Aperture Radar | irrigation | summer | research	llama	llama	"[""'oil', 'food', 'feed' ]"", ""'oil', 'food', 'feed', 'legume', 'crop', 'district', 'irrigated', 'rainfed' ]"", "", 'food', 'feed', 'irrigated', 'rainfed', 'district' ]"", '""oil"",  ""food"",  ""feed"",  ""legume"",  ""crop"",  ""district"" ]', ""'irrigated', 'rainfed', 'district' ]""]"	"[""'dry', 'normal', 'hot', 'warm', 'bulb', 'spell' ]"", ""'bulb', 'spell', 'dry', 'wet', 'normal', 'hot', 'warm' ]"", '""dry"", ""wet"", ""normal"", ""hot"", ""bulb"", ""spell"" ]', ""'dry', 'bulb', 'spell' ]"", ""'dry', 'bulb', 'spell' ]""]"	5.2	5.0
1312	lda	100	55	grow season dry wet normal hot warm rainy bulb spell	247505	43854	in this study , field experiment be conduct in the and grow season .	wheat | China | lodging resistance | risk | winter wheat | culms | leaves | nitrogen | flowering | plant height | cultivars | irrigation | biomass | agriculture	llama	llama	"[""'experiment', 'in', 'this', 'study', 'field', 'be', 'conduct', 'and' ]"", "", 'conduct', 'in', 'this', 'study', 'the', 'and' ]"", ']', ""'field', 'experiment', 'conduct', 'in', 'the', 'and' ]"", ']']"	"[""'dry', 'hot', 'normal', 'rainy', 'bulb', 'spell' ]"", ""'dry', 'wet', 'normal', 'hot', 'warm', 'rainy', 'bulb', 'spell' ]"", ""'dry', 'normal', 'hot', 'warm', 'rainy', 'bulb', 'spell' ]"", ""'dry', 'hot', 'normal', 'bulb', 'spell' ]"", ""'dry', 'normal', 'hot', 'rainy', 'bulb', 'spell' ]""]"	7.0	6.4
1313	lda	100	55	grow season dry wet normal hot warm rainy bulb spell	225858	16814	investigate water availability for introduce an additional crop yield in dry season on hill land at Rubirizi , Rwanda	water conservation | hills | dry season | irrigation systems | plant available water | soil water content | water harvesting | terraces | Rwanda | Zea mays | microirrigation | slope | dryland farming | rain | bench terraces | grain crops	llama	llama	"[""'investigate', 'availability', 'additional', 'crop', 'land', 'at' ]"", ']', ""'investigate', 'availability', 'introduce', 'additional', 'crop', 'land', 'Rwanda' ]"", ""'investigate', 'availability', 'land', 'Rwanda', 'introduce', 'crop', 'yields' ]"", '""investigate"", ""water"", ""availability"", ""additional"", ""crop"", ""yields"", ""hill"", ""land"", ""at"", ""']"	"[""'bulb', 'spell' ]"", ""'bulb', 'warm', 'normal' ]"", ""'bulb', 'spell' ]"", ""'bulb', 'spell', 'normal', 'wet' ]"", ""'normal', 'hot', 'bulb', 'spell' ]""]"	7.5	3.0
1314	lda	100	55	grow season dry wet normal hot warm rainy bulb spell	357067	45742	despite the project magnitude of change vary among different gcm and rcp , increase runoff in wet - season and decrease in dry - season be observe in both period , mainly attribute to the change in project precipitation .	Ethiopia | basins | climate change | climate models | dry season | irrigation water | lakes | precipitation | runoff | temperature | watersheds | wet season	llama	llama	"[""'magnitude', 'project', 'change' ]"", ""'magnitude', 'project', 'period', 'change', 'attribute' ]"", ""'magnitude', 'project', 'period', 'change', 'attribute', 'increase', 'decrease', 'observe', 'precipitation'"", ""'magnitude', 'project', 'period', 'attribute', 'change' ]"", ""'project', 'magnitude', 'change', 'attribute', 'mainly' ]""]"	"[""'grow', 'hot', 'normal', 'bulb', 'spell' ]"", ""'grow', 'normal', 'hot', 'warm', 'bulb', 'spell' ]"", ""'grow', 'normal', 'hot', 'warm', 'bulb', 'rainy', 'spell' ]"", ""'bulb', 'grow', 'normal', 'hot', 'warm', 'rainy', 'spell' ]"", ""'grow', 'normal', 'hot', 'bulb', 'spell' ]""]"	5.4	6.0
1315	lda	100	56	management practice point erosion mechanical eco shp submodel calculator rusle	357396	8628	all the three variety show well performance in term of economic under high management practice .	Brassica napus | crop management | Brassica campestris | crop yield | spacing | fertilizer application | insecticides | sowing date | yield components | weeding | fungicides | irrigation | varieties | Brassica rapa	llama	llama	"['""variety"", ""economic"", ""under"" ]', ""'varietey', 'well', 'term', 'economic', 'high' ]"", ""'variety', 'show', 'well', 'term', 'economic', 'high' ]"", ""'variety', 'show', 'term', 'economic', 'under', 'high' ]"", ""'variety', 'performance', 'economic', 'high' ]""]"	"[""'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', 'rusle'"", ""'point', 'erosion', 'eco', 'shp', 'submodel', 'calculator', 'rusle' ]"", ""'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', 'rusle'"", ""'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', 'rusle'"", ""'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', 'rusle'""]"	4.8	7.8
1316	lda	100	56	management practice point erosion mechanical eco shp submodel calculator rusle	350076	45358	reduce carbon emission through improve irrigation and groundwater management : a case study from Iran	carbon | case studies | crops | energy consumption | groundwater irrigation | groundwater management | irrigated farming | irrigation water | models | pumping | river basins | water balance | water management | water productivity | water resources | water use | yields	llama	llama	"[""'carbon emission', 'irrigation', 'groundwater' ]"", ""'improve', 'carbon emission', 'irrigation', 'groundwater' ]"", ']', "", 'improve', 'irrigation', 'carbon emission', 'groundwater' ]"", ']']"	"[""'practice', 'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', '"", ""'practice', 'point', 'shp', 'submodel', 'calculator', 'rusle' ]"", ""'practice', 'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', '"", ""'practice', 'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator' ]"", ""'practice', 'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', '""]"	4.0	8.2
1317	lda	100	56	management practice point erosion mechanical eco shp submodel calculator rusle	8664	40906	thus , this study review fuzzy application in the agri - supply chain consider land suitability , production technique , irrigation , cold storage deficiency , transportation , waste management , environmental and sustainability issue , and drought management and establish an integrate framework .	land suitability | transportation | drought | mass | humidity | literature | waste management | uncertainty | soil | yield forecasting | rain | irrigation | cold storage | agriculture | fields	llama	llama	"[""'agri-supply chain', 'irrigation', 'cold storage', 'sustainability', 'drought management']"", ""'cold storage deficiency', 'transportation', 'waste management', 'environmental and sustainability issue', 'drought management' ]"", ""'irrigation', 'cold storage deficiency', 'transportation', 'waste management', 'environmental and sustainability issue' ]"", ""'production technique', 'irrigation', 'cold storage deficiency', 'transportation', 'waste management', 'environmental and sustainability issue',"", ""'cold storage', 'production technique', 'transportation', 'waste management', 'environmental and sustainability issue', 'drought management' ]""]"	"[""'mechanical', 'shp', 'submodel', 'calculator', 'rusle' ]"", ""'practice', 'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', '"", ""'practice', 'point', 'mechanical', 'shp', 'submodel', 'calculator', 'rusle' ]"", ""'practice', 'point', 'shp', 'submodel', 'calculator', 'rusle' ]"", ""'mechanical', 'eco', 'shp', 'submodel', 'calculator', 'rusle' ]""]"	5.6	6.6
1318	lda	100	56	management practice point erosion mechanical eco shp submodel calculator rusle	334636	35887	CI management increase the NEE of paddy field by   compare with fi management .	water conservation | absorption | China | lakes | soil fertility | field experimentation | carbon dioxide | irrigation | soil organic carbon | carbon sequestration | irrigation water	llama	llama	"[""'increase', 'paddy field', 'compare with fi management', 'by' ]"", ']', '""increase"", ""of"", ""by"", ""with"", ""fi"", ""field"", ""paddy"", ""NEE"" ]', ""'increase', 'by', 'with', 'paddy', 'fi' ]"", ""'compare', 'fi', 'increase', 'NEE', 'paddy', 'field' ]""]"	"[""'practice', 'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', '"", ""'practice', 'point', 'shp', 'submodel', 'calculator', 'rusle' ]"", ""'practice', 'point', 'erosion', 'eco', 'shp', 'submodel', 'calculator', 'rusle' ]"", ""'practice', 'point', 'erosion', 'shp', 'submodel', 'calculator', 'rusle' ]"", ""'practice', 'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', '""]"	5.75	7.8
1319	lda	100	56	management practice point erosion mechanical eco shp submodel calculator rusle	369308	8223	timely and nondestructive detection of leaf nitrogen ( N ) status could greatly improve nutrient management practice for greenhouse ornamental production .	chlorophylls | nitrogen content | nutrient management | leaves | nitrogen | decision making | greenhouses | cultivars | subsurface irrigation	llama	llama	"[""'ornamental', 'production', 'detection' ]"", ""'nitrogen', 'ornamental', 'greenhouse' ]"", ""'ornamental', 'production', 'detection', 'nutrient', 'status' ]"", ""'nitrogen', 'ornamental', 'detection', 'production' ]"", ""'nondestructive detection', 'ornamental production', 'greenhouse production', 'nutrient management' ]""]"	"[""'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', 'rusle' ]"", ""'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', 'rusle'"", ""'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', 'rusle'"", ""'erosion', 'mechanical', 'shp', 'submodel', 'calculator', 'rusle' ]"", ""'point', 'erosion', 'mechanical', 'eco', 'shp', 'submodel', 'calculator', 'rusle'""]"	3.8	7.4
1320	lda	100	57	field open governorate asparagus prefecture bund fallowe inclination rzwqm door	78341	40099	Recharge range from to   mm with no significant statistical difference between the three alfalfa field ( f - ratio of and a p - value of use ANOVA ) .	energy | water management | groundwater recharge | alfalfa | groundwater | soil water balance | soil water | irrigation | New Mexico | soil moisture | Medicago sativa | flood irrigation | evapotranspiration | rain	llama	llama	"[""'recharge', 'ratio', 'value', 'anova', 'significant', 'difference', 'between', 'three', 'alfalfa' ]"", ""'recharge', 'mm', 'significant', 'statistical', 'ratio', 'p', 'value', 'anova', 'fallow',"", ""'recharge', 'range', 'significant', 'statistical', 'difference', 'alfalfa',  'anov', 'value' ]"", ""'recharge', 'significant', 'difference', 'three', 'ratio', 'anova' ]"", '""recharge"", ""range"", ""significant"", ""difference"", ""three"", ""alfalfa"", ""ratio"", ""value"", ""anova"" ]']"	"[""'open', 'governorate', 'asparagus', 'bund', 'fallowe', 'inclination', 'rzwqm',"", ""'open',  'prefecture',  'bund',  'fallowe',  'inclination',  'door',  '"", ""'open', 'governorate', 'asparagus', 'bund', 'fallowe', 'inclination', 'rzwqm',"", ""'open',  'governorate',  'asparagus',  'prefecture',  'bund',  'fallowe',"", ""'open', 'governorate', 'asparagus', 'bund', 'fallowe', 'inclination', 'rzwqm',""]"	8.4	7.6
1321	lda	100	57	field open governorate asparagus prefecture bund fallowe inclination rzwqm door	46453	37709	new technology and practical approach to improve irrigation management of open field vegetable crop	deficit irrigation | vegetables | water pollution | drainage | risk | groundwater | water quality | irrigation scheduling | decision-support systems	llama	llama	"['""irrigation management"", ""new technology"", ""practical approach"", ""vegetable crop"" ]', ""'technology', 'practical', 'improve', 'management', 'vegetable', 'crop']"", '""irrigation management"", ""vegetable crop"", ""new technology"", ""practical approach"" ]', ""'technology', 'management', 'crop',  'irrigation', 'practical', 'approach', 'improve']"", ""'technology', 'practical', 'improve', 'management', 'vegetable', 'crop' ]""]"	"[""'governorate', 'prefecture', 'bund', 'fallowe', 'rzwqm', 'door' ]"", ""'governorate', 'prefecture', 'bund', 'fallowe', 'rzwqm', 'inclination', 'door'"", ""'governorate', 'prefecture', 'bund', 'fallowe', 'inclination', 'rzwqm', 'door',"", ""'governorate', 'prefecture', 'bund', 'fallowe', 'rzwqm', 'door' ]"", ""'governorate', 'prefecture', 'bund', 'fallowe', 'rzwqm', 'door', 'inclination'""]"	5.4	6.8
1322	lda	100	57	field open governorate asparagus prefecture bund fallowe inclination rzwqm door	277248	17843	field screening be not always prefer because of high cost and long duration of screening .	progeny | genotypes | genetic markers | field experimentation | disease resistance | Rice tungro virus | blight | Oryza sativa	llama	llama	"[""'cost', 'duration' ]"", ""'cost', 'duration' ]"", ""'bund', 'prefecture', 'fallowe', 'rzwqm' ]"", '""cost"", ""duration"" ]', ""'screening',  'cost',  'duration' ]""]"	"[""'open', 'governorate', 'asparagus', 'prefecture', 'bund', 'fallowe', 'inclination', '"", ""'open', 'governorate', 'asparagus', 'prefecture', 'bund', 'fallowe', 'inclination', '"", ""'open', 'governorate', 'asparagus', 'bund', 'fallowe', 'inclination', 'rzwqm',"", ""'open', 'governorate', 'asparagus', 'prefecture', 'bund', 'fallowe', 'inclination', '"", ""'open', 'governorate', 'asparagus', 'prefecture', 'bund', 'fallowe', 'inclination', '""]"	2.6	8.0
1323	lda	100	57	field open governorate asparagus prefecture bund fallowe inclination rzwqm door	306251	10473	the experiment be perform in a clayey paddy field .	soil clods | soil structure | puddling | paddy soils | shrinkage | clay soils | hygroscopicity | soil chemicophysical properties | soil cracking	llama	llama	"[""'clayey', 'paddy', 'perform', 'be' ]"", ""'experiment', 'clayey', 'paddy', 'be', 'perform' ]"", ""'perform',  'clayey',  'paddy' ]"", ""'experiment', 'perform', 'clayey', 'paddy' ]"", ""'paddy', 'experiment' ]""]"	"[""'open', 'governorate', 'asparagus', 'bund', 'fallowe', 'inclination', 'rzwqm',"", ""'open', 'governorate', 'asparagus', 'bund', 'fallowe', 'inclination', 'rzwqm',"", ""'open', 'asparagus', 'governorate', 'prefecture', 'bund', 'fallowe', 'inclination', '"", ""'open', 'governorate', 'asparagus', 'prefecture', 'bund', 'fallowe', 'inclination', '"", ""'open', 'governorate', 'asparagus', 'bund', 'fallowe', 'inclination', 'rzwqm',""]"	3.6	8.0
1324	lda	100	57	field open governorate asparagus prefecture bund fallowe inclination rzwqm door	180147	40193	here , an investigation of the NECB over five year be conduct in a pfmdi cotton field in an arid oasis in Northwest China .	meteorology | crop management | mulching | crop yield | China | cotton | drip irrigation | organic fertilizers | ecosystems | tillage | plastic film | carbon | microirrigation | straw | forests | carbon dioxide | oases | biomass	llama	llama	"[""'investigation', 'year', 'be', 'cotton', 'arid', 'oasis', 'Northwest China' ]"", ""'investigation', 'five', 'year', 'be', 'conduct', 'arid', 'oasis', 'Northwest', 'China"", ""'investigation', 'year', 'conduct', 'Northwest', 'cotton', 'oasis' ]"", ""'investigation', 'five', 'year', 'over', 'a', 'in', 'an', 'arid', 'oasis',"", ""'investigation', 'NECB', 'five', 'year', 'be', 'conduct', 'cotton', 'oasis', 'North""]"	"[""'asparagus', 'bund', 'fallowe', 'governorate', 'inclination', 'open', 'prefecture', '"", ""'open', 'governorate', 'asparagus', 'prefecture', 'bund', 'fallowe', 'inclination', '"", ""'open', 'governorate', 'asparagus', 'bund', 'fallowe', 'inclination', 'rzwqm',"", ""'asparagus', 'bund', 'fallowe', 'inclination', 'rzwqm' ]"", ""'asparagus', 'bund', 'door', 'fallowe', 'governorate', 'inclination', 'open', 'r""]"	8.2	7.4
1325	lda	100	58	control wue emitter watering clogging outdoor clog anti die app	157934	40466	sample have no anti - inflammatory and anti - melanogenic ability and be not toxic .	Limonium | antioxidants | copper | mass spectrometry | ingredients | aquaculture | lipid peroxidation | cytotoxicity | wastewater | greenhouses | flavonoids | hemolysis | metabolomics | freshwater	llama	llama	"[""'inflammatory', 'melanogenic', 'toxic' ]"", '""inflammatory"", ""melanogenic"" ]', ""'inflammatory', 'melanogenic', 'toxic' ]"", ""'melanogenic', 'inflammatory' ]"", ""'inflammatory',  'melanogenic',  'toxic' ]""]"	"[""'control', 'wue', 'emitter', 'watering', 'clogging', 'outdoor', 'clog', 'die',"", ""'control', 'wue', 'emitter', 'watering', 'clogging', 'outdoor', 'clog' ]"", ""'clogging', 'watering', 'emitter', 'wue', 'outdoor', 'die', 'clog' ]"", ""'clogging', 'clog', 'emitter', 'wue', 'app', 'outdoor', 'die', 'watering'"", ""'clogging', 'clog', 'watering', 'outdoor', 'die', 'emitter', 'app' ]""]"	2.6	7.6
1326	lda	100	58	control wue emitter watering clogging outdoor clog anti die app	65895	6691	average across sample date during the wheat season , show per cent high dnp than the control , whereas have no effect .	cropping systems | Triticum aestivum | urea | denitrification | sandy soils | Zea mays | nitrogen fertilizers | clay soils | farmyard manure | irrigated soils | application rates	llama	llama	"['""season"", ""during"", ""per"", ""than"", ""the"", ""have"", ""no"", ""effect"" ]', ""'season', 'percent' , 'high', 'during' ]"", ""'season', 'percent', 'dnp', 'than' ]"", ""'season', 'high', 'than', 'the', 'have' ]"", ""'season', 'high' ]""]"	"[""'wue', 'app', 'anti', 'die' ]"", ""'wue', 'app' ]"", ""'app', 'anti', 'die' ]"", ""'wue', 'emitter', 'anti', 'app' ]"", ""'anti', 'app' ]""]"	4.6	3.0
1327	lda	100	58	control wue emitter watering clogging outdoor clog anti die app	120131	30447	across all population , shoot biomass be significantly reduce with increase salinity to , , and   of the control at , , and ds m⁻¹ , respectively .	crops | alfalfa | electrical conductivity | hydrochemistry | salinity | salt tolerance | salt stress | sodium | sulfates | biomass production | shoots | greenhouses | roots | Medicago sativa | toxicity | chlorides | irrigation water	llama	llama	"[""'salinity', 'biomass', 'increase' ]"", ""'salinity', 'reduce', 'population', 'significantly', 'increase', 'm' ]"", ""'salinity', 'reduce', 'significantly' ]"", ', , ]', ""'salinity', 'increase', 'biomass', 'population' ]""]"	"[""'clogging', 'clog', 'die', 'app', 'outdoor' ]"", ""'app', 'wue', 'outdoor', 'emitter', 'clogging', 'clog', 'anti' ]"", ""'wue', 'emitter', 'watering', 'clogging', 'outdoor', 'clog', 'anti', 'app'"", ""'wue', 'emitter', 'watering', 'outdoor', 'anti', 'app', 'clog' ]"", "", 'wue', 'emitter', 'watering', 'clogging', 'outdoor', 'clog', 'anti', 'app""]"	3.8	7.2
1328	lda	100	58	control wue emitter watering clogging outdoor clog anti die app	54609	15005	in vegetable soybean , oxygation increase above ground biomass yield and water use efficiency ( WUE ) by   and , respectively , compare with the control .	air | crops | photosynthesis | cotton | soybeans | oxygen | microirrigation | soil | light | water stress | Glycine max | leaf water potential | Gossypium | Gossypium hirsutum | salinity | irrigated farming | physiology | canopy | gas exchange | gases | electrolytes | vegetables | metabolism | salt tolerance | methods | sodium | leaves | Vertisols | chlorides | potassium | biomass | agriculture | water | water content | saline soils | seasons | plant exudates | leaf area	llama	llama	"[',  ]', ""'oxygation', 'ground', 'biomass', 'increase', 'above', 'compare', 'respectively', 'vegetable'"", ""'oxygation', 'ground biomass yield' ]"", ""'oxygation', 'vegetable soybean' ]"", ""'soybean', 'oxygation' ]""]"	"[""'app', 'clogging', 'clog', 'outdoor', 'anti', 'die' ]"", ""'app', 'die', 'clog', 'clogging', 'anti', 'outdoor', 'emitter', 'watering' ]"", ""'app', 'die', 'outdoor' ]"", ""'outdoor', 'app' ]"", ""'outdoor', 'clogging', 'app', 'anti' ]""]"	3.2	4.6
1329	lda	100	58	control wue emitter watering clogging outdoor clog anti die app	374393	16886	the only control option for BFB once it get into a transplant house be crop destruction or multiple application of a copper - contain bactericide / fungicide .	copper | ionization | fruits | irrigation scheduling | copper hydroxide | Cucurbitaceae | irrigation water	llama	llama	"[""'bactericide', 'fungicide' ]"", '""transplant house"", ""bactericide/fungicide"" ]', ""'transplant', 'bactericide', 'fungicide' ]"", ""'transplant', 'bactericide', 'fungicide', 'application' ]"", ""'transplant house', 'copper - contain bactericide / fungicide' ]""]"	"[""'wue', 'emitter', 'watering', 'outdoor', 'anti' ]"", ""'app', 'wue', 'emitter', 'watering', 'outdoor', 'anti' ]"", ""'wue', 'emitter', 'watering', 'outdoor', 'anti' ]"", ""'wue', 'emitter', 'watering', 'outdoor', 'anti' ]"", ""'wue', 'emitter', 'watering', 'outdoor', 'anti' ]""]"	2.6	5.2
