	model	number of topics	topic id	topic words	text id	paper id	text	labels	llm_model	llm_model	under_coverage_example	over_coverage_example	under_coverage	over_coverage
1788	prodlda	100	50	corn forage great feed pasture alfalfa manure sorghum grass animal	268350	15410	also , the maximum forage fresh , dry and protein be achieve when kg N fed- be applie .	yields | growth | nitrogen fertilizers | Sorghum bicolor | irrigation | Egypt	llama-large	llama-large	"[""'fresh', 'dry', 'protein', 'maximum', 'achieve', 'kg', 'N', 'fed', 'applie' ]"", ""'protein', 'fresh', 'dry', 'maximum', 'achieve' ]"", ""'protein', 'fresh', 'dry', 'maximum', 'achieve', 'kg', 'N', 'fed', 'applie' ]"", ""'protein', 'maximum', 'fresh', 'dry', 'kg', 'N' ]"", ""'protein', 'fresh', 'dry', 'maximum', 'achieve', 'apply', 'kg', 'N' ]""]"	"[""'corn', 'great', 'manure', 'sorghum', 'animal' ]"", ""'manure', 'corn', 'sorghum', 'great', 'animal' ]"", ""'corn', 'great', 'manure', 'sorghum', 'animal' ]"", ""'great', 'manure' ]"", ""'great' ]""]"	7.4	3.6
1789	prodlda	100	50	corn forage great feed pasture alfalfa manure sorghum grass animal	155777	6342	toxic effect of locoweed consumption would likely occur before Cu deficiency would be induce by graze locoweed - infest range ; hence , supplementation of Cu would seem unlikely to alter the course of locoweed toxicosis .	beef cattle | copper | zinc | iron | barium | molybdenum | analysis | physiology | cattle | sown grasslands | selenium | mathematical analysis | minerals | liver | calcium | metabolism | New Mexico | seasonal variation | animals | grazing | pastures | chemistry | eating | magnesium | standards | animal feed | Poaceae | blood	llama-large	llama-large	"[""'copper', 'toxicity', 'locoweed', 'supplementation', 'deficiency' ]"", ""'toxic', 'effect', 'locoweed', 'consumption', 'Cu', 'deficiency', 'induce', 'graze"", ""'toxic', 'effect', 'consumption', 'deficiency', 'supplementation', 'toxicosis' ]"", ""'copper', 'toxicity', 'locoweed', 'supplementation', 'deficiency' ]"", ""'copper', 'toxic', 'deficiency', 'locoweed', 'supplementation', 'toxicosis' ]""]"	"[""'corn', 'manure', 'sorghum', 'alfalfa' ]"", ""'corn', 'manure', 'sorghum', 'alfalfa' ]"", ""'corn', 'manure', 'sorghum' ]"", ""'corn', 'manure', 'sorghum' ]"", ""'corn', 'manure', 'sorghum' ]""]"	6.0	3.4
1790	prodlda	100	51	agricultural urban service ecosystem ecological activity human local rural farming	129318	9004	as competition for water intensifie between the agricultural and industrial sector , it be essential to improve the agricultural water use efficiency ( WUE ) in the region .	Triticum aestivum | China | meteorological data | energy balance | simulation models | winter wheat | loess | harvest index | plateaus | irrigation scheduling | field experimentation | transpiration | evapotranspiration | biomass	llama-large	llama-large	"[""'industrial', 'sector', 'water', 'region', 'intensifie', 'improve', 'efficiency' ]"", ""'industrial', 'sector', 'water', 'region', 'competition', 'efficiency', 'improve' ]"", ""'water', 'industrial', 'sector', 'region', 'efficiency', 'competition', 'improve' ]"", ""'industrial', 'sector', 'water', 'region', 'competition', 'improve', 'efficiency' ]"", ""'industrial', 'water', 'regional', 'sector', 'competition', 'efficiency', 'improve' ]""]"	"[""'urban', 'service', 'ecosystem', 'ecological', 'activity', 'human', 'local', 'rural' ]"", ""'urban', 'service', 'ecosystem', 'ecological', 'activity', 'human', 'local' ]"", ""'urban', 'service', 'ecosystem', 'ecological', 'human', 'local', 'activity' ]"", ""'urban', 'service', 'ecosystem', 'ecological', 'activity', 'human', 'local', 'rural' ]"", ""'urban', 'service', 'ecosystem', 'ecological', 'activity', 'human', 'local', 'rural' ]""]"	7.0	7.6
1791	prodlda	100	51	agricultural urban service ecosystem ecological activity human local rural farming	373453	30726	the Central Valley of California be one of the most productive agricultural location in the world , which be make possible by a complex and vast irrigation system .	irrigation systems | aquifers | drought | groundwater | basins | orchards | virtual water | research	llama-large	llama-large	"[""'valley', 'irrigation', 'system', 'location', 'California', 'world', 'complex', 'vast', 'productive"", ""'water', 'irrigation', 'valley', 'geographical', 'location', 'system', 'complex', 'vast', '"", ""'irrigation', 'valley', 'location', 'system', 'complex', 'vast', 'possible', 'world', 'central"", ""'water', 'irrigation', 'valley', 'location', 'system', 'complex', 'vast', 'productive', 'world"", ""'irrigation', 'system', 'valley', 'california', 'complex', 'vast', 'location', 'world', '""]"	"[""'urban', 'service', 'ecological', 'human', 'local' ]"", ""'urban', 'service', 'ecological', 'human', 'local' ]"", ""'urban', 'service', 'ecosystem', 'ecological', 'activity', 'human', 'local' ]"", ""'urban', 'service', 'ecological', 'human', 'local' ]"", ""'urban', 'service', 'ecological', 'human', 'activity' ]""]"	9.0	5.4
1792	prodlda	100	51	agricultural urban service ecosystem ecological activity human local rural farming	390272	34553	instead , the agricultural increase of VC in the watershed correlate well with the lake WL change , indicate this human - drive VC and associate irrigation expansion as the dominant human driver of the Lake Urmia desiccation .	humans | temperature | crops | statistical analysis | salt lakes | irrigation | land use change | watersheds | transpiration | soil water | evapotranspiration | climate | climate change | runoff | vegetation	llama-large	llama-large	"[""'increase', 'watershed', 'correlate', 'irrigation', 'expansion', 'desiccation', 'lake' ]"", ""'lake', 'irrigation', 'watershed', 'desiccation' ]"", ""'increase', 'watershed', 'lake', 'irrigation', 'expansion', 'desiccation', 'driver' ]"", ""'increase', 'watershed', 'correlate', 'lake', 'irrigation', 'expansion', 'desiccation', '"", ""'increase', 'watershed', 'lake', 'irrigation', 'expansion', 'desiccation', 'driver' ]""]"	"[""'urban', 'service', 'ecosystem', 'ecological', 'local', 'rural' ]"", ""'urban', 'service', 'ecosystem', 'ecological', 'activity', 'local', 'rural' ]"", ""'urban', 'service', 'ecosystem', 'ecological', 'local' ]"", ""'urban', 'service', 'ecosystem', 'ecological', 'local', 'rural' ]"", ""'urban', 'service', 'ecosystem', 'ecological', 'local', 'rural' ]""]"	6.6	6.0
1793	prodlda	100	51	agricultural urban service ecosystem ecological activity human local rural farming	311166	23902	the effect of household management practice on the global warming potential of urban lawn	turf grasses | prices | streams | soil | Tennessee | carbon sequestration | greenhouse gases | carbon | education | recycling | irrigation | environmental impact | fertilizers | mowing | greenhouse gas emissions | models | watersheds | nitrous oxide | soil organic carbon | global warming	llama-large	llama-large	"[""'household', 'management', 'practice', 'global', 'warming', 'potential', 'lawn' ]"", ""'household', 'management', 'practice', 'global', 'warming', 'potential', 'lawn' ]"", ""'household', 'management', 'practice', 'global', 'warming', 'potential', 'lawn' ]"", ""'household', 'management', 'practice', 'global', 'warming', 'potential', 'lawn' ]"", ""'household', 'management', 'practice', 'global', 'warming', 'potential', 'lawn' ]""]"	"[""'agricultural', 'farming', 'rural', 'ecosystem' ]"", ""'agricultural', 'farming', 'rural', 'service' ]"", ""'agricultural', 'rural', 'farming', 'ecosystem', 'service', 'human', 'local' ]\n\nThese words"", ""'agricultural', 'rural', 'farming', 'ecosystem', 'ecological', 'activity', 'human', 'service"", ""'agricultural', 'rural', 'farming', 'ecosystem', 'service', 'human', 'local' ]""]"	7.0	6.0
1794	prodlda	100	51	agricultural urban service ecosystem ecological activity human local rural farming	252506	14539	however , due to an interaction of volcanically drive subsidence of the young island of Hawai'i with post - glacial sea level rise , the side wall of Pololū Valley plunge directly into a flat valley floor , whereas the alluvial floor of Hālawa Valley be surround by a band of fertile colluvial soil where rainfe agricultural feature be concentrate .	rainfed farming | sea level | base saturation | intensive agriculture | subsidence | calcium | arid lands | streams | islands | valleys | highlands | Hawaii | politics | irrigation	llama-large	llama-large	"[""'geological', 'volcanic', 'environmental' ]"", ""'geological', 'environmental', 'climatic', 'natural' ]"", ""'geological', 'environmental', 'natural', 'volcanic', 'subsidence', 'sea level', 'alluvial', '"", ""'geological', 'valley', 'volcanic', 'subsidence', 'sea level', 'alluvial', 'colluvial"", ""'geological', 'natural', 'environmental', 'climatic', 'topographical' ]""]"	"[""'urban', 'service' ]"", ""'urban', 'service' ]"", ""'urban', 'service', 'human', 'ecosystem', 'ecological', 'activity' ]"", ""'urban', 'service' ]"", ""'urban', 'service' ]""]"	5.4	2.8
1795	prodlda	100	52	droughte adi replenish distil tsp deprivation radiative dma kermanshah girth	255898	32632	the soil loss be determine adopt the technique of botanical benchmark .	vineyards | tillage | water erosion | Italy | Vitis | chemical weed control | terraces | altitude | soil water | irrigation | runoff	llama-large	llama-large	"[""'soil loss', 'botanical benchmark', 'technique' ]"", ""'soil loss', 'botanical benchmark', 'technique' ]"", ""'soil loss', 'botanical benchmark', 'technique' ]"", ""'soil loss', 'botanical benchmark', 'technique' ]"", ""'soil loss', 'botanical benchmark', 'technique' ]""]"	"[""'droughte', 'adi', 'distil', 'tsp', 'radiative', 'dma', 'kermanshah',"", ""'droughte', 'adi', 'distil', 'tsp', 'radiative', 'dma', 'kermanshah',"", ""'tsp', 'radiative', 'dma', 'kermanshah', 'girth', 'distil' ]"", ""'tsp', 'radiative', 'dma', 'kermanshah', 'girth', 'distil', 'droughte"", ""'distil', 'tsp', 'radiative', 'dma', 'kermanshah', 'girth', 'droughte""]"	3.0	7.2
1796	prodlda	100	52	droughte adi replenish distil tsp deprivation radiative dma kermanshah girth	377550	46229	apparently , the TST apply do not influence live body weight .	Rubia | anthelmintics | body weight | breeds | drugs | eggs | farms | goats | nematode infections | sheep | small ruminants	llama-large	llama-large	"[""'live', 'body', 'weight', 'apply', 'influence' ]"", ""'TST', 'apply', 'influence', 'live', 'body', 'weight' ]"", ""'influence', 'live', 'weight', 'body', 'apply', 'TST' ]"", ""'weight', 'live body', 'TST', 'apply', 'influence' ]"", ""'weight', 'live', 'body', 'influence', 'TST', 'apply' ]""]"	"[""'droughte', 'adi', 'distil', 'tsp', 'radiative', 'dma', 'kermanshah'"", ""'droughte', 'adi', 'replenish', 'distil', 'tsp', 'radiative', 'dma', 'k"", ""'droughte', 'adi', 'replenish', 'distil', 'tsp', 'deprivation', 'radiative', '"", ""'droughte', 'adi', 'replenish', 'distil', 'tsp', 'deprivation', 'radiative', '"", ""'droughte', 'adi', 'replenish', 'distil', 'tsp', 'deprivation', 'radiative', '""]"	5.6	7.8
1797	prodlda	100	52	droughte adi replenish distil tsp deprivation radiative dma kermanshah girth	11104	29543	material and METHODS :	China | fertilizer application | mercury | tillage | soil profiles | leaching | clay minerals | arsenic | field experimentation | atmospheric deposition | Fluvisols | roots | phosphorus fertilizers | agricultural land | irrigation | intensive farming	llama-large	llama-large	"[""'material', 'and', 'METHODS' ]"", ""'material', 'METHODS' ]"", ""'material', 'and', 'METHODS' ]"", ""'material', 'and', 'METHODS' ]"", ""'material', 'METHODS' ]""]"	"[']', ""'distil', 'tsp', 'radiative', 'dma', 'kermanshah', 'girth' ]"", ""'tsp', 'girth' ]"", ""'tsp', 'girth', 'radiative' ]"", ""'tsp', 'radiative', 'dma', 'kermanshah', 'girth' ]""]"	2.6	4.0
1798	prodlda	100	52	droughte adi replenish distil tsp deprivation radiative dma kermanshah girth	150324	22280	moreover , a tool be propose to simplify the decision making between the use of LAI and GC , as the GC be much easy to obtain .	crop yield | models | olives | trees | decision making | leaf area index | irrigation | vegetation	llama-large	llama-large	"[""'decision', 'tool', 'LAI', 'GC', 'obtain' ]"", ""'LAI', 'GC', 'decision making', 'simplify' ]"", ""'decision', 'making', 'tool', 'simplify', 'LAI', 'GC', 'easy', 'obtain' ]"", ""'tool', 'simplify', 'decision making', 'LAI', 'GC' ]"", ""'simplify', 'decision', 'making', 'LAI', 'GC' ]""]"	"[""'droughte', 'adi', 'replenish', 'distil', 'tsp', 'deprivation', 'radiative', '"", ""'droughte', 'adi', 'replenish', 'distil', 'tsp', 'deprivation', 'radiative', '"", ""'droughte', 'adi', 'replenish', 'distil', 'tsp', 'deprivation', 'radiative', '"", ""'droughte', 'adi', 'replenish', 'distil', 'tsp', 'deprivation', 'radiative', '"", ""'droughte', 'adi', 'replenish', 'distil', 'tsp', 'deprivation', 'radiative', '""]"	5.4	8.0
1799	prodlda	100	52	droughte adi replenish distil tsp deprivation radiative dma kermanshah girth	1170	42511	the concentrate offer be kg / cow .	rangelands | animal husbandry | economics | farmyard manure | agriculture	llama-large	llama-large	"[""'concentrate', 'offer', 'be', 'kg', 'cow' ]"", ""'kg', 'cow' ]"", ""'cow', 'kg', 'concentrate', 'offer' ]"", ""'cow', 'concentrate', 'offer', 'kg', 'be' ]"", ""'cow', 'kg', 'concentrate', 'offer' ]""]"	"[""'radiative', 'kermanshah', 'girth', 'dma' ]"", ""'radiative', 'dma', 'kermanshah', 'girth', 'droughte', 'adi', 'tsp'"", ""'radiative', 'kermanshah', 'dma', 'girth', 'droughte', 'adi' ]"", ""'droughte', 'adi', 'distil', 'tsp', 'deprivation', 'radiative', 'dma', 'kerm"", ""'droughte', 'adi', 'radiative', 'dma', 'kermanshah', 'girth' ]""]"	4.0	6.2
1800	prodlda	100	53	stage number high low dry grain weight density early plant	63406	920	dry weight determination show that the relative growth rate of either stem or leave just after show that the relative growth rate of either stem or leave just after shift the low soil moisture level into a normal one at the appearance of leaf exceed that indicate at the same time for the case of either normally - irrigate plant or those grow under uninterrupted drought condition .	stress | crop yield | growth | water depletion | Zea mays | irrigation | Egypt	llama-large	llama-large	"[""'growth', 'rate', 'stem', 'leaf', 'moisture', 'soil', 'level', 'shift', 'normal',"", ""'growth', 'rate', 'stem', 'leaf', 'moisture', 'soil', 'irrigate', 'drought',"", ""'growth', 'rate', 'soil', 'moisture', 'leaf', 'shift', 'irrigate', 'drought',"", ""'growth', 'rate', 'moisture', 'soil', 'leaf', 'shift', 'irrigate', 'drought',"", ""'growth', 'rate', 'stem', 'leaf', 'soil', 'moisture', 'level', 'shift', 'appearance',""]"	"[""'stage', 'number', 'grain', 'density', 'early' ]"", ""'stage', 'number', 'grain', 'density', 'early' ]"", ""'stage', 'number', 'grain', 'density', 'early' ]"", ""'stage', 'number', 'grain', 'density', 'early' ]"", ""'stage', 'number', 'high', 'grain', 'density', 'early' ].""]"	9.4	5.2
1801	prodlda	100	53	stage number high low dry grain weight density early plant	424330	9880	critical toxic range be estimate by regress and plot datum on ammoniumbicarbonate - diethylenetriaminepenta - acetic acid ( AB - DTPA ) extractable Cr in soil or Cr concentration in plant versus dry - matter yield ( DMY ) of spinach at the three growth stage .	soil pollution | fertilizers | spinach | sandy soils | soil fertility | seed germination | plant nutrition | Spinacia oleracea | soil organic matter | chromium | vegetable crops | mineral content | phytotoxicity | plant growth	llama-large	llama-large	"[""'toxic', 'range', 'regress', 'plot', 'datum', 'ammoniumbicarbonate', 'diethylenetri"", ""'estimate', 'regress', 'plot', 'datum', 'ammoniumbicarbonate', 'diethylenetriaminepenta',"", ""'toxic', 'critical', 'range', 'estimate', 'regress', 'plot', 'datum', 'ammoniumbicarbonate',"", ""'toxic', 'regress', 'ammoniumbicarbonate', 'diethylenetriaminepenta', 'acetic', '"", ""'toxic', 'regress', 'ammoniumbicarbonate', 'acetic', 'extractable', 'concentration', 'yield'""]"	"[""'number', 'high', 'low', 'grain', 'weight', 'density', 'early' ]"", ""'number', 'high', 'low', 'grain', 'weight', 'density' ]"", ""'number', 'grain', 'weight', 'density' ]"", ""'number', 'high', 'low', 'grain', 'weight', 'density' ]"", ""'number', 'grain', 'weight', 'density' ]""]"	7.2	5.4
1802	prodlda	100	53	stage number high low dry grain weight density early plant	392111	46489	the modified model produce accurate fit value for experiment for final leaf area and plant height , but value during development for leaf area be low than observed datum .	Queensland | Zea mays | agronomy | bioinformatics | biometrics | canopy | computational biology | drought | dryland farming | field experimentation | growth models | irrigated farming | leaf area | ontogeny | plant structure | water stress	llama-large	llama-large	"[""'model', 'experiment', 'development', 'datum', 'final', 'accurate', 'fit', 'value', 'height', 'area"", ""'model', 'development', 'experiment', 'final', 'accurate', 'fit', 'value', 'area', 'height', 'datum"", ""'model', 'experiment', 'development', 'value', 'datum', 'area', 'height', 'accurate', 'final', 'produce"", ""'model', 'experiment', 'development', 'datum', 'value', 'area', 'height', 'accurate', 'final', 'leaf"", ""'model', 'development', 'experiment', 'final', 'accurate', 'fit', 'value', 'area', 'height', 'datum""]"	"[""'stage', 'number', 'dry', 'grain', 'weight', 'density' ]"", ""'stage', 'number', 'dry', 'grain', 'weight', 'density' ]"", ""'number', 'dry', 'grain', 'weight', 'density', 'stage' ]"", ""'number', 'dry', 'grain', 'density', 'stage' ]"", ""'number', 'dry', 'grain', 'weight', 'density', 'stage' ]""]"	10.0	5.8
1803	prodlda	100	53	stage number high low dry grain weight density early plant	34040	16595	irrigate sugar beet every day with plant density of plant/ feed and apply nitrogen fertilizer at the rate of kg N fed . could be recommend for maximum root and sugar yield as well as the most effective use of irrigation water under newly reclaim soil of North Sinai Governorate .	density | yields | quality | efficiency | nitrogen fertilizers | water use | Beta vulgaris	llama-large	llama-large	"[""'irrigate', 'sugar beet', 'fertilizer', 'nitrogen', 'root', 'sugar', 'yield', '"", ""'irrigate', 'sugar', 'beet', 'fertilizer', 'nitrogen', 'rate', 'root', 'so"", ""'irrigate', 'sugar', 'beet', 'day', 'nitrogen', 'fertilizer', 'rate', 'kg"", ""'irrigate', 'sugar', 'beet', 'fertilizer', 'nitrogen', 'yield', 'water', 'so"", ""'irrigate', 'sugar', 'beet', 'fertilizer', 'nitrogen', 'root', 'soil', '""]"	"[""'stage', 'number', 'high', 'low', 'dry', 'grain', 'weight' ]"", ""'stage', 'number', 'high', 'low', 'dry', 'grain', 'weight' ]"", ""'stage', 'number', 'high', 'low', 'dry', 'grain', 'weight', 'early' ]"", ""'stage', 'number', 'high', 'low', 'dry', 'grain', 'weight' ]"", ""'stage', 'number', 'high', 'low', 'dry', 'grain', 'weight' ]""]"	8.0	7.2
1804	prodlda	100	53	stage number high low dry grain weight density early plant	246446	14008	modification of plant population density and irrigation regime may impact seed cotton and lint yield , fiber quality , photosynthesis , and nitrogen uptake , especially in area with severe water shortage and limited water resource .	Syrian Arab Republic | planting | chlorophylls | photosynthesis | plant density | leaf area | leaves | nitrogen | field experimentation | microirrigation | field capacity | soil water | seeds | irrigation water | irrigation management | Syria	llama-large	llama-large	"[""'regime', 'irrigation', 'fiber', 'photosynthesis', 'nitrogen', 'severe', 'water', 'shortage"", ""'modification', 'irrigation', 'regime', 'impact', 'seed', 'cotton', 'lint', 'fiber', 'quality"", ""'modification', 'regime', 'irrigation', 'seed', 'cotton', 'lint', 'fiber', 'quality', 'photos"", ""'modification', 'regime', 'irrigation', 'seed', 'cotton', 'lint', 'fiber', 'quality', 'photos"", ""'modification', 'regime', 'irrigation', 'seed', 'cotton', 'lint', 'fiber', 'quality', 'photos""]"	"[""'stage', 'number', 'grain', 'weight', 'early' ]"", ""'stage', 'number', 'grain', 'weight' ]"", ""'stage', 'number', 'grain', 'weight', 'early' ]"", ""'stage', 'number', 'grain', 'weight' ]"", ""'stage', 'number', 'grain', 'weight', 'early' ]""]"	8.8	4.6
1805	prodlda	100	54	depth surface layer deep moisture profile zone density table time	424661	7928	the follow measurement be make : yield and yield component , irrigation and rainfall water input , soil moisture tension , depth of the groundwater table , nematode infestation in the root after harvest .	dry season | irrigated land | water use | Philippines | aerobiosis | Oryza sativa | wet season | lowland | varieties	llama-large	llama-large	"[""'nematode infestation', 'irrigation', 'rainfall', 'water input', 'tension', 'yield', 'component',"", ""'yield', 'irrigation', 'rainfall', 'water', 'input', 'tension', 'nematode', 'infestation"", ""'yield', 'component', 'irrigation', 'rainfall', 'water', 'input', 'tension', 'nematode',"", ""'yield', 'component', 'irrigation', 'rainfall', 'water', 'input', 'tension', 'nematode',"", ""'yield', 'component', 'irrigation', 'rainfall', 'water', 'input', 'tension', 'nematode',""]"	"[""'surface', 'layer', 'deep', 'profile', 'zone', 'density', 'time' ]"", ""'surface', 'layer', 'deep', 'density', 'profile', 'zone', 'time' ]"", ""'surface', 'layer', 'deep', 'density', 'time' ]"", ""'surface', 'layer', 'deep', 'density', 'zone', 'time' ]"", ""'surface', 'layer', 'density', 'time' ]""]"	8.6	5.8
1806	prodlda	100	54	depth surface layer deep moisture profile zone density table time	58989	36154	for assess the allocation of irrigation water to date farm under Law , we carry out measurement of tree water - use by the compensation heat - pulse method , complement by measurement of the change soil - water dynamic use time domain reflectometry and bulk soil electrical conductivity .	time domain reflectometry | water table | salinity | groundwater | leaching | farms | soil water | trees | canopy | Phoenix dactylifera | United Arab Emirates | summer | cultivars | evapotranspiration | climate | irrigation water | irrigation management	llama-large	llama-large	"[""'irrigation', 'water', 'farm', 'tree', 'heat', 'pulse', 'soil', 'dynamic', 'electrical"", ""'irrigation', 'water', 'tree', 'farm', 'law', 'heat', 'pulse', 'compensation', 'soil"", ""'irrigation', 'water', 'farm', 'tree', 'law', 'heat', 'pulse', 'compensation', 'soil"", ""'farm', 'irrigation', 'water', 'tree', 'law', 'heat', 'pulse', 'soil', 'compensation"", ""'irrigation', 'water', 'farm', 'tree', 'heat', 'pulse', 'compensation', 'soil', 'dynamic""]"	"[""'table', 'density' ]"", ""'table', 'density' ]"", ""'density', 'table' ]"", ""'density', 'table' ]"", ""'table' ]""]"	9.0	1.8
1807	prodlda	100	54	depth surface layer deep moisture profile zone density table time	292166	34954	far , the number of feature detect on site and the overlap between wastewater and surface water do not increase during period of low rainfall , counter to our initial expectation .	organic compounds | municipal wastewater | wastewater irrigation | surface water | temperate forests | wastewater | rain | screening | losses from soil | prioritization	llama-large	llama-large	"[""'rainfall', 'wastewater', 'detect', 'feature', 'overlap', 'period', 'expectation' ]"", ""'wastewater', 'rainfall', 'detect', 'feature', 'overlap', 'period', 'expectation' ]"", ""'wastewater', 'rainfall', 'feature detect', 'site', 'overlap', 'period', 'expectation' ]"", ""'wastewater', 'rainfall', 'feature detect', 'overlap', 'expectation', 'period'  ]"", ""'wastewater', 'rainfall', 'feature detect', 'overlap', 'expectation', 'period', 'site' ]""]"	"[""'density', 'table', 'zone', 'layer', 'profile', 'time', 'depth', 'deep' ]"", ""'layer', 'deep', 'profile', 'density', 'table', 'time' ]"", ""'layer', 'deep', 'density', 'table' ]"", ""'density', 'table', 'zone', 'layer', 'profile', 'depth', 'deep' ]"", ""'depth', 'layer', 'deep', 'density', 'table', 'time', 'profile', 'zone', 'moisture' ]""]"	6.8	6.8
1808	prodlda	100	54	depth surface layer deep moisture profile zone density table time	10748	37029	relationship between ET and water table depth show that peak monthly ET be high when groundwater depth be less than about   m , and ET value be significantly low for groundwater depth great than   m.	alfalfa | water table | energy balance | climatic factors | ecosystems | Colorado | groundwater | drainage water | lysimeters | rivers | irrigation | salinity | water supply | remote sensing | landsat | Medicago sativa | evapotranspiration | riparian vegetation	llama-large	llama-large	"[""'monthly', 'peak', 'value', 'groundwater', 'less', 'greater', 'significant', 'high', 'low', 'between"", ""'ET', 'monthly', 'peak', 'value', 'groundwater', 'water' ]"", ""'monthly', 'peak', 'value', 'great', 'less', 'about', 'groundwater', 'ET', 'be', 'show"", ""'ET', 'groundwater', 'monthly', 'peak', 'value', 'high', 'low', 'great' ]"", ""'monthly', 'peak', 'value', 'groundwater', 'less', 'great', 'than', 'about', 'show', 'be""]"	"[""'surface', 'layer', 'density', 'time' ]"", ""'surface', 'layer', 'deep', 'density', 'time' ]"", ""'surface', 'layer', 'deep', 'density', 'time' ]"", ""'surface', 'layer', 'deep', 'density', 'time' ]"", ""'surface', 'layer', 'deep', 'density', 'time' ]""]"	8.8	4.8
1809	prodlda	100	54	depth surface layer deep moisture profile zone density table time	138691	29734	estimate use an - year ( ) hydrological dataset include soil moisture , the depth to water table , irrigation amount , rainfall datum , and drainage water flow .	equations | soil salinization | irrigation rates | crops | data collection | China | aquifers | meteorological data | groundwater | drainage water | soil water balance | soil water | rain | evapotranspiration | vegetation	llama-large	llama-large	"[""'year', 'hydrological', 'dataset', 'soil', 'irrigation', 'rainfall', 'datum', 'drainage"", ""'use', 'estimate', 'year', 'hydrological', 'dataset', 'include', 'soil', 'irrigation', 'amount"", ""'use', 'estimate', 'year', 'hydrological', 'dataset', 'include', 'soil', 'irrigation', 'amount"", ""'irrigation', 'rainfall', 'drainage', 'water', 'flow', 'amount', 'datum', 'year', '"", ""'use', 'estimate', 'year', 'hydrological', 'dataset', 'include', 'soil', 'irrigation', 'amount""]"	"[""'surface', 'layer', 'density', 'zone' ]"", ""'surface', 'layer', 'deep', 'profile', 'zone', 'density', 'time' ]"", ""'surface', 'layer', 'deep', 'density', 'profile', 'zone' ]"", ""'surface', 'layer', 'deep', 'density', 'profile', 'zone', 'time' ]"", ""'surface', 'layer', 'deep', 'density', 'profile', 'zone' ]""]"	8.8	6.0
1810	prodlda	100	55	sample detect type coli site sampling hco₃ limit detection coliform	292971	42585	soil sample be collect in the summer of and from to   cm depth of each plot establish in fall .	Brassica napus | rapeseed | species diversity | crop diversification | Hordeum vulgare | Pisum sativum | fallow | Vesicular arbuscular mycorrhizae | soil | soil health | summer | winter wheat | oats | Sorghum bicolor | cover crops | Avena sativa | Vicia villosa | Triticum aestivum | soil quality | Raphanus sativus | acid phosphatase | biomass | soil fungi | forage | peas | enzyme activity | barley | semiarid zones | soil organic carbon | radishes | nutrient cycling	llama-large	llama-large	"[""'season', 'soil', 'plot', 'depth', 'fall' ]"", ""'soil', 'summer', 'fall', 'plot', 'depth', 'collect', 'establish' ]"", ""'soil', 'summer', 'fall', 'plot', 'depth', 'cm' ]"", ""'soil', 'summer', 'fall', 'plot', 'depth', 'cm' ]"", ""'soil', 'summer', 'fall', 'plot', 'depth' ]""]"	"[""'detect', 'type', 'hco₃', 'limit', 'detection' ]"", ""'detect', 'hco₃', 'limit', 'detection' ]"", ""'detect', 'type', 'hco₃', 'limit', 'detection' ]"", ""'detect', 'hco₃', 'limit', 'detection' ]"", ""'hco₃', 'limit', 'detection', 'coliform' ]""]"	5.8	4.4
1811	prodlda	100	55	sample detect type coli site sampling hco₃ limit detection coliform	391593	25786	sample of irrigation water , soil , fine and coarse root , leave and cane be take in May and berry be harvest in August .	copper | zinc | cadmium | iron | cobalt | lead | prediction | roots | cultivars | manganese | irrigation water | translocation (plant physiology) | vineyards | accumulation | wine grapes | trace metals | nickel | principal component analysis | leaves | Vitis vinifera | translocation | environmental factors | chromium	llama-large	llama-large	"[""'irrigation water', 'soil', 'root', 'leave', 'cane', 'berry', 'harvest' ]"", ""'irrigation', 'water', 'soil', 'fine', 'coarse', 'root', 'leave', 'cane', '"", ""'irrigation', 'water', 'soil', 'root', 'leave', 'cane', 'berry', 'harvest' ]"", ""'irrigation', 'water', 'soil', 'root', 'leave', 'cane', 'berry', 'harvest', '"", ""'irrigation', 'water', 'soil', 'fine', 'coarse', 'root', 'leave', 'cane', '""]"	"[""'hco₃', 'detection', 'limit' ]"", ""'detect', 'type', 'detection', 'hco₃', 'limit', 'coliform' ]"", ""'hco₃', 'limit', 'detection', 'coliform', 'type' ]"", ""'hco₃', 'limit', 'detection', 'coliform' ]"", ""'detect', 'type', 'hco₃', 'limit', 'detection' ]""]"	8.4	4.6
