text_id	text
4184	i??m still in bed and i??m completely ok with that . just step up my sleep game for . long hair do not care
3723	all i want to do be travel , dance , sip lemoncello and let my curl blow in the air lifegoal morning think
2773	my new years resolution ....
1625	- give few fucks in new year
3839	just crush my mile run ! thrive have take my workout to new level ! supplement health
822	doctor appointment on tuesday ...... yaaaayyyy
3966	stay sugar free on new years eve ! new years eve new year sugarfree dietinjanuary new
1355	contact mc connell boehner tell they impeach obama priority . we vote republican to do this .
4779	i be clean up the clutter in my life as well as my closet this new year by unfollowe negativity . new year new you
851	my be twofold to start wear a monocle and to quit misplace my yoga mat . goal
1001	my be the same every year- to not make any new years resolution ! and i always keep it !
3378	mcdonald 's it be i guess . i really need to start cook my own food ! ?
19	stop watch morning national news
1638	have strong take
1668	new years resolution , stop take selfie in exchange for portrait .
494	my new year 's resolution will be to renew my passport before it expire . new years eve keepingitsimple
1348	sit here create my goal for the year . i decide to break they down month by month . both personal and business
3729	let us make it a goal to eliminate faxing in .
4828	my be do not care about people and their petty problem
3616	plan on upload my entire music catalog on and in early . edm dance music
3482	could not decide on just one so i pick about and color code they into category with deadline ? ?
688	travel more ( out of state country )
3733	improve my janggo performance
1609	i think my be to be more like
4086	true golfer be athlete ; physically and mentally . do a golf specific workout every day .. new years resolution ? golf
3403	only a week from the new year , time to start our new year 's resolutions ! my no . no gambling with kenny rogers
1010	stay high . love life .
2409	new years resolution can we get even half of the penalty we've get this year . that would be great progress .
1093	not get mad easily ..
1328	to be kind to myself .
1678	take perfect care of my diabetes . spread the word so other can know what they may be up against . it can kill you
2000	figure out my acting as well , that be the career move yeslawd
1311	my be to keep up with the trimming of my toe nail .
3259	-only real music will spill from my vein from here on out , i apologize to the world for not shine like the star i be . !
1988	marry .
3650	it be start to look like the only way to get hella like on fb be to have kid . oh well ,
345	resolution i ( we ) will finally catch that elusive long river musky
4188	that will be i out there in .
987	my be to get starbswiththegirl with & amp ; . ? ? ? ? ? ? ? ? ?
3853	p.s. shut shit down .
3809	save money damnit
4315	loose some weight .
4004	any relationship friendship of mine that have come to an end in will not begin again in . new years resoluti ? ?
3092	more realistic new years resolution fail well .
3682	start my early healthyfood colorfulplate . come on people star the trend ! ! ? ?
1143	quit or at least minimize share my sh tty opinion on twitter .
2359	my only new years resolution be to grow .
1199	so go under for the mile this year
86	my be to drink more ! ! !
1519	become a father
517	i just realize how much i miss play drum . my new years resolution reacquire a set . remo drumkit
1382	build relationships you would hang out on a limb for
2717	? ? ? lmfao new year resolution be to get this ass fat ! ! ! ? ? ? ? ?
3085	my new years resolution be to make great podcast and tell people what to think about stuff . ep ! good of !
1015	what be your new year 's resolution ? mine be to read at least one new book per month ! new years eve
129	to get a boyfriend and to get more attractive . ; ; ;) ) ) )
1365	create more , consume less my recommend not just for myself , but for anyone who want to do more ? ?
3625	. to become good friend with cameron alexander dallas ? ? ? ? ? ? ? ? ? ? ? ? ? ?
4661	travel more ! i have a whirlwind of travel in year past ; w my new job put travel to a halt . will travel
892	new years eve new year notarized bet stay in shape , more progress , graduate , lose weight , car , deanslist , money success
2794	day into and i still have not purchase anything online ! new years resolution go strong ? ? ? ? ? ?
4210	resolution no . take a walk long than to the copi machine every day .
1360	get big and well myself mentally
308	my be to stop procrastinate . i will start it either next week or maybe the week after .
1662	to start drive out to the country more and see all the small town dqs around here ...
2432	my new years resolution include beat in tennis . go on a date with . & amp ; make good grade . ? ?
3936	my be to utterly fail at get back into shape .
1318	if you can not think of a new year 's resolution , how about floss every day ! healthyteeth
4306	hi my make my dream come true dancing with chorgrapher ? ?
2475	my new years resolution be to be more productive
2543	new years resolution more brunch .
1247	go fishing once , so while talk to my coworker around the water cooler i can say i would rather be fish ? ?
1209	to dress my dog up like idiot , because hairy child need to have their parent humiliate they in public , too
217	my to love beyond opinion , orientation and comfort . to love in christ 's likeness .
4295	no meat . no burger hot dog sausage sandwich chicken tacos bacon ground beef hamburger helper fish egg tamale
3063	of course when my new years resolution be to stop complain i get a sickness send from hell
1240	i be go to spank , lick & amp ; massage my followers bare butts whenever they be bad so santa will not skip their cave next year .
2290	i would just like to say that for the first time ever i complete a new years resolution & amp ; i can finally touch my toe . ? ?
2741	my new years resolution be to become blair waldorf and find my chuck bass ? ? ?
276	get health insurance !
490	i do not fuck with any fuck niggas this year , last year , and sure will not fuck with any fuck niggas next year .
1036	stop make numbered list .
1230	get a job nigga
4588	i want to find another workout routine to start in . anyone have any suggestion ? fitness
1009	get a follow from these dude bc idk it would be nice and cool thx
4059	i have a half marathon pick out in wyoming for mid - june !
3964	i be on it ! new year new promisespromise
3183	my be to take complete responsibility for my life no blaming or complaining
2533	my new years resolution be to continue to not take anybody 's shit . i advise you adopt this philosophy , also . now , go get em .
4253	my to marry , straighten out my life and continue our adventure , maybe even start my youtube
1059	i just deal with & email . only more to go . sigh . inbox zero yeah right
2167	new years resolution i be go to drive the
4581	hashtag of the week . meet new people expand the network
282	my next be to take a summer vacation to hilton head . it be be year since i have be able to go to my fam 's own condo
3567	acknowledge life 's futility by become an alcoholic . ( all tip and advice be welcome )
1317	get as many girl as get
4981	less tv ... but way more netflix once friend become available tomorrow . seeya
969	do dish , listen to lotr
3127	my mom tell i i should make my new years resolution to stop drink so much . ha ! good one donna
3922	no more am flight
3167	say alright , sure to another glass of wine .
3520	to be follow by .
620	my be to forget about the small thing
3347	to be less accident prone .... so do not end up hurt because of i .
1743	stop be racist
1391	keep at least one promise i make to myself . off to a bad start , as i promise i i would not make a resolution in .
4052	second be more active . either do yoga or ballroomdancing . needtoreducestress
1848	make my dream come true . tix wish
1580	in , i resolve to be even more sexy , if that be possible .
1656	my be to stop judge people on social medium so hard .
2353	my new years resolution be ' )
2213	i think my new years resolution be to stop waste my time on people who be only pretend to care .
2021	stay away from fuck boy
4975	i find calliou and beat he mercilessly .
1957	to have tell i he love i ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
1308	i want to go to a lot of detroit tigers game in ! tix wish
2004	my new year resolution get money , fuck bitch .
4458	this come year , i promise to make more of an effort to shave my back more thoroughly .
576	my new years resolution be to start work out and get fit workout getfit
4785	we make a to stop procrastinating but then we make new years eve plan at the last second
4204	be right around the corner ... time to be about we say ! carpe diem
4439	this come year , i promise to make more of an effort to shave my back more thoroughly .
1707	my be the same as the commitment i make to myself every other day ... do better look out for others train hard be happy
4852	i refuse to be single in
3471	i have idea & amp ; really should pick one . meditate often . or do some yoga or something . meditation
1281	drop my feeling its all business kanye shrug oh well ? ? ? new year
862	become less perfect heck yeah ! ? ? ?
4396	) tickle the ivory ) poach a rhino ) strange bedfellow ) support my congressman ) condescend a janitor )
1802	show my parent that i be not a little kid anymore and receive a little more trust and respect
1629	my be to wear more fake eyelash . mostly cus i do not think these will come off happy new year celenrate
1994	rather than despair , i want to repair .
2640	my new year resolution be to continue improve as a person and make people i care about happy , while make sure i can be too .
270	new years resolution i will not take more than one selfie a day . new year new i ? ? ? ? ?
630	i want to spend more time w my family especially niece and nephews happy new year do you want in iwant in
3082	yeah ... my new years resolution be simply to remember to write instead of .
2335	new years resolution talk even more about my natty merit status
2967	i make this new years resolution not to be childish and petty this year . boiiiii i break that shit after new years hit ? ? ? ? ? ? ? ? ?
301	not about eat any less reese cup , or about walk into as a completely new person .
460	? yeah , the same one from last year . but i m go to try and actually do it this year . fat man problem
1448	first waffles . someone help make this happen .
1473	this year , to allow accept embrace the unstructured . and time to nourish my mind body spirit .
2047	) be under ) find a better job ) be more responsible ) read book ) pay off credit card ) be fearless jg
4230	i just want to go to a packers game already ...
3766	no more give weird niggas the time of day ? ? ? ? ? ? ? ?
2114	my new years resolution be to get to know someone before i judge they , i have become so close to people i would have neve ? ?
28	to do list ? ? ? this be you all over the place , actor act success
4897	plan to take a moment out of each day to stop and smell the rose . count our blessing one by one
4525	to have a man bun by
838	get high happy new years
3828	i get to step my twitter game up though ...
2009	get at least girl pregnant , quit school , and mooch off taxpayer ...
4910	imma do it for the vine in new years eve
504	be myself and not some poorly - construct portrait of myself i have always do .
3207	get busy live or get busy die . hmmm . in i think i will pick the former . thnx shawshank redemption
4307	hi my be dance with chorgrapher she be ready for i am ? ?
381	take concrete step to improve your life . if you fail , jump into a river while wear those concrete shoe .
1852	get a lot of new year resolution but i wanna start by go back to the gym ...
1526	resolve to be more like this guy in go pat
2366	my new year resolution be to make more money than i do last year
4149	my be to keep up with my good grade , create amazing new memory with all my friend , and continue to be happy .
3053	my new years resolution !
2885	new years resolution to reference back to the future every . single . day .
2341	my new year resolution be to get to know oomf
375	stay focused .
3261	? ? ? do not settle for less than you deserve ? ?
2382	my new years resolution of never get out of bed in be off to a great start
4312	tweet like no one be watch
940	finish a chapstick before lose it
4547	run mile in . easy right ?
4167	my ..... to help get our beloved tv show back on tv asap ! save
2800	new year resolution keep it go for
2148	? ? ? new years resolution ? ? i monday ? ? ? ? ?
4352	my new year resolution be mostly a list of cheese i want to eat new year new
4543	be healthy , happy , and positive .
4218	technical blog command of c deep dive with azure what about you ?
2069	i resolve to eat more crappy airport food this year .
530	in the gym everyday after new year ! ! ! fitness fitnessmotivation dedication weightlossjourney followme
3732	also , be fix my sleeping pattern and get a job that dosen't require wake up at am .
637	i pray to walk close to god ! !
1270	new year resolution to catch up on my resolution for , , and .. ! ! ? ? ?
186	- this fortune cookie .
3820	my be to help more people reach their health goal .
3180	new years resolution be a full adult
3455	amazed with myself to have an actual new year 's resolution for . yet i hate it . lose by february ? ? ?
1798	so ... all i want be chicken and cha hakyeon .
2980	new year resolution stop worry so much and take each day day by day
1442	weed out drama and bad vibe ! happy new year
3428	to be kissed & amp ; cuddle by someone who smell so good & amp ; treat i so sweet . instead of someone who ? ?
4877	... be kind to all , stop talk badly about other , and be open to new and exciting thing
1536	order more pizza to my bed
3444	? ? ? eat more taco bell send i gift cards ? ? that be a resolution i want to keep
1274	launch without ray ban . way to spend $ on something other than . response to ? ?
2468	... new years resolution to only expose my soft shell to those who find this a gift and in turn give i that much ...
608	fart less burp more
3514	to travel more , worry less and smile all the time
1713	my be to make it on be you the one and go to the gym more
2200	new years resolution become gary busey
956	no more ? ? for this bad boy ? ? ?
2580	my new years resolution ! buy more jordan 's ! ? ? ? ? ? ? get this money everyday ! ? ? ? ? sound about right !
3899	learn all the word to ew by and recreate the video w
4428	i would like to get organize , take well care of myself , eat healthy & amp ; exercise regularly hashtag of the week
3381	admit and respect my own lactose intolerance
3687	should i go to community college next year or go to a year university ... hmm
404	let us make a as a society learn to accept and respect transgender people for who they be . leelah alcorn
2072	watch even more college football
4758	get a buzzfeed to honor my uncle scott 's wish
1978	get hammer at least once a week
159	seriously my be to make my wife happy !
1749	to meet and
2910	do everyone have a new year resolution ? i do , mine be to never change for anyone ! ? ? sara dalton
3535	new year 's eve ! may god be with we wherever we be ! new you
903	hang out at and wish good for with the book
353	cut back on social i ...
1231	try to be a bad person in
4673	stop judge people so damn much
2141	my new years resolution be too not spend so much money on food haha jk
445	what be everyone 's fucking new year resolution ? ! ? mine be to stop say the word fuck ! newyearseve fuck
4951	stop be wash
755	keep live life and make ? ? happen while continue to follow our own flow & amp ; grow as individual ? ?
1738	finally graduate high school
2972	my new years resolution be to not give a fuck more than i already do not give a fuck
4982	less rub more tug
2921	my new years resolution be for my boob to grow oop ?
312	if u smell like year old mcdonalds leave over when u sweat , you wear deodorant . judgmental
549	i need to stop complain like a little puss , actually .
4054	have my morning bm before i drink my coffee .
4764	number stop complain
1990	faith that god be work hope that the future be good love no matter what the great of these
307	positivity )
2336	new new year resolution buy more pant
695	goal for let let it go go .
2357	new years resolution ? stay sweeeeet i think this be the perfect way to fulfill it ! start out ? ?
1928	likewise supper club right now ! ! ! ! stop smoke cigarette
685	finish everything i start . include that bag of chip , jar of salsa and box of chocolate
750	get everything that god have for i . faith works .
4010	. learn a new language )
1267	my last purchase of no more shopping till birthday wknd noshoppe save$ ? ?
3286	accept no one 's definition of your life ; define yourself .
3530	you do not need anybody that do not need you . focus on those who truly appreciate you ; get rid of those who do not .
4426	i have idea & amp ; really should pick one . work out every day . it be such a stress reliever i need to !
3986	eat less meat . only the good stuff . more offal . have same goal last year . fail . but now i have in dtla
3084	oh yeah my new years resolution be to go on more fun trips with in . hope her boyfriend be ok with this .
3062	? ? ? a virgos new years resolution be more carefree and know that you can not save everybody even if you try . ? ?
3026	new years resolution - spend more time with gelek rimpoche and his teaching through the vast archive ...
971	- i be not eat a single fortune cookie until
14	to grow in christ and increase spiritually next year .
874	in i be start a jam band call fluid druids . ask yourself what be chill than wear robe ?
809	if i believe in ( s ) , mine would be to give a shit . genuinely , figuratively , and literally .
3199	last saturday ! my chance to reset expectation of myself & amp ; start with refresh ambivalence & amp ; more ambition . ? ?
515	break this addiction for month .
4935	travel more . not from couch to fridge ... something just a bit more exciting .
410	i be go to lessen the number of time i sexually proposition dolphin .
3409	i want a blue checkmark so bad ! that be one of my s and goals ? ? ? ? ?
4366	ny resolution remove all thing in my life that make i unhappy . one checkmark already down a few day early !
208	my continue to live by my ix values , develop liveit teachit , and successfully achieve abd diss'n approval . lovelife
3693	- that neworleans experience economic growth and worth value at billion !
459	- keep smile and be happy - stay strong & amp ; keep burn girl on fire
3472	help ring in the newyear by be a most postive confident and motivated self . feelsgood smile
2431	my new year resolution be to be a slutty boy .
3659	this year i be go on the offensive . i be go to offend at least as many people as i do in . goal new years resolu ? ?
111	to not have to listen to one more second of any hozier song .
3748	? ? ? i m a tweet like i be ja rule ? ? ? ? just find my
4622	future apology for i be only tip . sorrynotsorry resolutions resolution new years eve new year
1884	hour late . happy new year go to read and write more ! bring it
1714	recently buy a flatscreen television . one could speculate that my new year 's resolution be in . pun
3960	i hope to go to more game this year to cheer on my favorite team and watch they do well . lgm
3400	one of my new years resolution be to go to the bmv less icome here too much
553	live in the now my for mondayblog
1440	a little bit of lifestyle be on the blog with my list . ? ? ? fblogger
2271	new years resolution time- use the pic here , i be go to help the kid in my ward to find their ? ?
3145	get life together .
2822	new years resolution - improve my physical flexibility while limit my emotional flexibility
4784	do not add too many more people to my list of folk i would like to punch in the throat this year .
1926	supper club right now ! ! ! ! stop smoke cigarette factz ... dope avi
635	in i will take more chance ? ?
4808	to be follow by
317	my be to stop make excuse . to go out and get my dream . to make more of this life than be a consumer then die .
4827	in i will eat more taco with all my friend .
4702	supdeed , supbro gm locos ! be to volunteer more of my time w human animal dizzy cares
1329	the world end this year fr this time i promise ( september )
428	i keep my & amp ; will be officially retire from the nyr game . thank you all for the memory . bitw
4377	yeah that be true . especially the fitness goal . lol
106	my hand r itch i to send u new years wish , but i promise my self i will not go there .
3042	my new years resolution be to convert to solar energy on account of my last bill . ? ? ?
143	my be hd
2170	my new years resolution be to eat more hot cheeto
3459	resolve to give your home some tlc in . home improvement sonoma county real estate
90	to learn how to play a completely new instrument , probably the cello .
2919	make it your new years resolution to volunteer !
3238	feel like i have to clear the way for focus in newyearnewme
2242	new years resolution pt get an internship
3175	do a fashion show ? ? ? ? ?
3413	not let my family see i when i be hangry .
2164	new years resolution meet some people that prefer beer over booze . or maybe just stop buy beer for party .
2637	i think my new years resolution should be to stop drink so much coffee & amp ; soda bc i want white tooth
1950	? ? ? ? ? ? ? supper club right now ! ! ! ! stop smoke cigarette ? ?
1769	follow my dream
4293	hi my in be dance with chorgrapher she be ready for i in new york baby hug
2273	my new years resolution ? cool it on the shot . no more rump
2	finally master 's part of kitchen sink
3283	your opportunity to tell it , share that advice ! selfimprovement brand new you ! come on greensboro - i be listen )
4960	quit my job
1952	blessing supper club right now ! ! ! ! stop smoke cigarette
936	a healthful committing to sleep well ! and , you may want to rethink what that mean -
4456	i want to start yoga as a so i can get a yogabutt
2721	do not drink last night but i still throw up & amp ; be still in bed . so i guess my new years resolution be to throw up more & amp ; never leave my bed .
4450	my be to not make any new year resolut -- dammit !
1110	join a gym ! write more ! act more ! land an agent ! be the big person ! ( maybe ) settle down ! find a hobby ! make friend !
3589	lot of travel ? ? ? ? ? ?
592	- build more friendship through jesus christ my oasis la hillsong hillsong la
1696	be to be a well person than i be last year .
3451	lose my virginity . ? ? ?
2937	ok so .. new year resolution . drop this weight ! ! i be lbs . enough be enough .
4206	unplug from the phone computer when my other half be home .
3412	my be kind & amp ; more understanding . we be all just try to find our way in this journey of life . loveoneanother
1577	okay stank ass supper club right now ! ! ! ! stop smoke cigarette
3956	i will stop try to fit the whole titie in ny mouth
214	for my i will get more sneaker ! ! ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? sneaker be important to figfit ? ?
779	- grow a deep relationship with christ jesus l my oasis la hillsong hillsong la
1416	will be on a new level this year ? ) motivation new year
3761	to start act more mixed .
2044	keep my lip in - chap you be my new good friend for
2849	new years resolution invest in a new car .
4540	tell my boss , that she be the boss of i
3506	legitimately make youtube vid like in middle school again w
3815	i be die for a cig but i be in bed debate whether to get ready & amp ; go out for one before i sleep ! definitely my nyr
1568	do not think outside the box . think like there be no box .
166	my be to finally watch frozen
4717	? ? ? keep to myself ? ? ? staying bless ? ? ? not give a fuck ? ? ? ignore negativity ? ? ? live my life .
4449	at least i be get back into school this year ! actuallyhappene noreally
4929	my be ..... give ..... other shoe brand a look instead of strictly air jordan & amp ; ? ?
1344	stay true to myself fuck what everybody else talk bout
2014	get ready to leave fl
274	lose lbs . ( lbs be the name i give the block of cheese in my fridge )
72	no more starbuck start tomorrow ... too much money spend on vanilla latte and lot of jiggly part to burn off
3889	go next level with my hunger games training .
1088	i decide my be to do in the new year . think i would be a good fit for it ?
395	) eat healthy ) exercise more ) spend less money only apply when i feel like it .
584	i pray that i attract beautiful love soul in . & happy new year
1368	i also start listen to the today .
4990	can blake griffin be my baby daddy ? k cool .
4090	my be to make more money . thank to that be possible !
2549	i have one new years resolution and that be to be happy
1014	hit the gym hard than i do last year strive for greatness
4900	start eat pear
3004	my new years resolution be to meet my high fitness goal i have set for myself . post a picture and make everyone who treat i like shit cry .
4791	ddnew year sweeps my bold move for be to finally graduate and get mba !
4002	? ? ? what be your ? ? ? to be happy
3533	it be my bday today ! woot ! i make it through ! hereicome ! - domoreart ; a lot more !
1764	time to start skateboard again ? ? skateboard
1876	be for bum
1260	instead of be the tale , work hard to be the head . christianity -cp
4533	deepthroat a siberian idea
2254	new years resolution lip blind
2782	m london , uk - new year resolution . let us make some friend . ) via r needafriend
3594	avoid the gym for a couple of week in january until all the slob fail at their resolution .
527	to refer to all my eccentric behavior as bjorke out
4266	my be for my cat to lose weight . this might be more likely than i lose weight . hesfat catproblem
2947	new year resolution , be as flexible as tati and learn how to dance like her bc she be inspiration .
378	so i think my will be to learn to play that guitar buy i nearly a decade ago . hey , lesson ?
1560	get start with a good workout .
3822	this might sound like blaspheme , but i have never finish chrono trigger .
1964	not go to let emotion take control of i this year . choose happiness ! easy say than do ... but i be go to do it .
4735	- worry less , be happy .
349	no . watch and finish the whole series . i know , where have i be ?
2435	so i already break my new years resolution ? ? ?
2247	new years resolution fuck your bitch ... oh wait ? ? ?
4168	finally meet the girl who do the video announcement the year of(not)aaronallison iwil ? ?
1710	that be easy last year be a drag wth only . go to more concert than i do las ? ?
1051	i be go to talk to more white people about our racism .
591	? ? ? ? ? be less perfect
520	, stay far away from the gym until march ... and still get sexy than those new year new me loser
4678	. stop be a lil bitch . get fit . learn to say no unapologetically
4125	in , i resolve to never use the word bae .
2478	new years resolution trust no one , everyone 's fake lol
1084	i start fresh every morning . never need a year .
3590	not fucking with anything ! ! ! friend , family , job .. nothing ? ? where i be not appreciated ? ? ? ? ? ? ? ? ? year end resolution change
4781	maybe my should involve try the buffy workout . it can not hurt . ) buffythevampireslayer
4512	my for be for i to love myself more . ? ? ? ? ? ? ?
1295	---fuck yo bitch , again .
1810	go to a laker game this year tix wish
792	love corinthians new years eve ? ? ? ? ?
793	this year , i resolve to chew grizzly mint and drink diet coke frequently .
4681	do not go look for love ? ?
1856	be to get my future boyfriend to notice i .
4760	my be to proof read all my stuff before i hit send . i confuse the heck out of some people in .
1981	? ? ? ? ? ? ? ? ? ? ? ? ? you go glen coco ! ? ? ? supper club right now ! ! ! ! stop smoke cigarette ? ?
3234	my be to stop do dumb shit ..
3910	my be to use twitter more often . someoneteachme
4987	grow out my eyebrow
3329	stop live your life for everyone else and start worry about you new year
1531	my be to massively increase my carbon footprint . environmentalist 's ... well you be go to have to do more . tcot
1411	talk less listen more ! ! !
4297	what do i learn this year ? if a love one get on a boat or a plane , remind they you love they .
4651	this year i will attempt a near impossible task ... to not always be right ! ! ? ? ?
84	do everything it take to meet taylor
869	be a goal and i plan to stick to it !
2351	new years resolution win megamillion jackpot , buy a tiger , drive it around in my lambo .
21	avoid game of thrones spoiler . which will be really hard cause i be on book and seriously spoiler be everywhere
3425	my be to make more money . thank to that be possible !
2796	new year resolution donkey punch someone famous .
4575	- i will only drink ( diet ) soda pop and ( decaffeinate ) coffee on special occasion , no long as primary liquid intake .
1563	i will return those overdue video to the empty lot where the blockbuster use to be .
3094	my new year resolution be to start a revolution
3156	stay focused
974	my goal for the year be subscriber ! i be at ... let make this goal a reality !
1711	my be to finally make an effort and completely let myself go .
3202	one resolution i have make , and try always to keep , be this to rise above the little thing . - john burroughs
3983	well recipe from my favorite chef marcuscook can not wait to go to the ? ?
4822	my be to watch even more tv than i already do . fangirl
1099	my be to stop be an asshole . there be so much negativity on the internet , there be no need for i to add m ? ?
4163	live a more innovativelife . step , discover my innovation quotient edge
2845	our new years resolution be to eat more cereal
887	learn yoga from my cat ... how do he get his foot in his ear ?
4934	stop guesstimate carbs dsma ourd diabete
3680	buy a fitness tracker to keep in shape
4583	try chew my food . at least once . achievable
3568	they get to listen tho teach everyone i come in contact with a positive lesson that help they out in life
4404	think of start marathontraining would be my . i have no choice , my fave food group be dessert ! run
516	no more excuse . changeswillbemade
4623	in i will co - write with and maybe more ! texas music
738	cardio day run until your nipple start to chafe . lifetime workout run weightloss
1454	my will be to become healthy and more in shape . i have pay for these program and i be go to use they & amp ; work hard
3973	senator mccarthy 's be to get back into his high school wrestling leotard .
4703	spend more time wash my elbow .
2507	my new year resolution ? to be a well person ? ? to give and make more people happy . to help and be myself ? ?
2995	my new year resolution be to resolve you sign my tattoo !
2127	my new years resolution of have the body of an athlete be just instantly achieve
2927	my new years resolution be to look like aj
4748	if your involve less drinking or cursing , it involve less of i .
907	nap more
3649	i be learn to love myself . it be the hard thing i have ever do . confidence love
1031	goal i will spend more time with my friend and family . new years eve
2508	my only new years resolution be to have a just as successful year in as i do in .
2429	new year resolution go to more concert
948	spend less time wear pant
3808	can my be to fight to get back together ? just spend hour watch vid of they bestladsever twfanmily
4069	stop eat fudge cover oreos jk
716	can not wait for , this acquire more experience than thing . anyone care to share ?
4057	i have get to set some goal for . personal goal and work goal .
687	work hard . sleep hard . never be afraid to be fabulous .
704	. focus on i . sell my t - shirt . graduate . be financially stable new year new years eve
3342	my be to gain wisdom , all the wisdom i can .... and the knowledge to use it !
2354	my new year resolution be to humble myself
2258	rachelclarkgiveaway love your video ! hope i can win because its a new year resolution to try to win a giveaway !
3552	everybody want a kiss tonite ... everyone want herpe for ! ! ! ! soexcite partytime
474	) convince the command to finally sign off on my new dcpo program . it would fix so many of its problem .
22	stop be so nice to people
2753	happy new year , justin ! my new years resolution be to meet you this year in chicago some how ! love you . ? ?
886	everyone 's should be to stop make stupid people famous
2449	my new years resolution . hope hope for the city change the culture
918	i just wana do hood rat stuff with my friend .
3759	i want to read more in
3753	i be go to try to be a well friend sister to my love one ? ?
2240	new years resolution stop swear in front of kid .
3846	marshall have all their workout stuff in the front ! ? ? ? ? ? ? ? ? ?
3396	x for i simplify life , hit weight loss goal , no more debt , more quality family time , more date w hubby
1266	my be to either ' favorite ' a tweet or retweet it ; but not both . i mean if you rt it , it imply that you like it .
484	eat as much as possible
4340	fuck it . i be start my early . daily figuredrawe session
2964	my new year resolution be to kick more people who say legging be not pant in the shin
1220	i resolve to buy more adventure time clothing and wear it at inappropriate time , like funeral .
278	pack more heat
989	for . my resolution spend less tie on tech & amp ; more people time face to face
2085	. be well with my finance
1246	my only for be to not dip my pizza in ranch anymore .
2383	new years resolution be to not die
572	my be to grow and continue to make you guy smile . ? ? ? ? ? ? ? ?
1436	eradicate all friendship of people who post pic of their booze and brag
994	be to keep try to make positive impression on people and be the good person i can be ! ? ?
3932	make positive change be tough . it be hard to change for the well .
3448	my first training kick off tonight at !
586	i think my be just to try to be a well i .
3660	no more soda
2515	what be your new year 's resolution ? new year 's resolution become a wine god via
1350	my be to start the workout program
1008	my be .
675	my to be happy . join i !
2413	new year resolution part two gain tolerance for annoying people put more effort into speech make some more friend
2904	? ? ? the only new years resolution i have really , really settle on be read more book . all the kind . all year . ? ? ? ?
448	be more social , and less of a judgy bitch lurk in the dark .
3836	unfollow anyone who post daily affirmation and uplift deep thought .
3760	i want an expose brick two story loft .
3705	time to do a little erasing and a lot of rearrange !
360	so many new thing i want to try in , new place , cosplay , new fun ! new years eve new year cosplay gamer nerd
2065	to continue just to be i ? ? ? ? ? ? ? ?
4452	i think my will be x . retina
3812	meet the hilariously adorable . sorry not sorry .
1691	my be to be more friendly and also to get in shape what be yours ?
4329	write more . work out more . love more .
1549	live long and prosper .
1248	only make love to boyziiman in .
1986	? ? ? supper club right now ! ! ! ! stop smoke cigarette ? ? ? ? ? ? ? ?
295	why not make a that you will improve your relationship with your creator ?
1548	not sure what to partake in ? decrease # of takeout by one day week ! make these dish instead !
2013	for create my first illustrate story and buy byuvocalpoint new cd
589	i would like to teach the world to sing in perfect harmony .
3330	finally , ) i will learn to take a compliment but will also remind myself that these be not a measure of my self worth .
2404	my new years resolution be to not die
2130	my new years resolution for be to shower everyday and i already fuck it up ! ? ? ? ? ? ?
4391	follow up with people be half the battle in drive new business .
2411	my only new years resolution be to not cheat on as many test as i do in
2720	my new years resolution be to catch drake go to the same starbucks twice in one day and then call he out on it
426	to think about more people than just myself
2583	new years resolution to just be freak nice to everybody and anybody .
1055	to eat more , to eat all that i can . also to draw more . maybe make that comic . oh also do good in school .
3968	newyears resolution for i ? ? continue balling on this kats do not ever stop .
4565	for every unnecessary reply - all , i will sign you up for five random mailing list .
557	go to knuckle down & amp ; reuse all the same joke in happy new year honesty
4534	to resolve family issue in the new year its not worth take it any further life be short
3940	check my bank account more ? ? ?
4715	tweet this tuesday become a well father , a well friend , overall a well ? ?
2470	my new year resolution be to find the holy grail , dream big
4713	my new year resolution be to eat more fresh fruit , but only in the form of sangria 's .
356	next year i be go to do the good and be the good that i can possibly be ? ? ? ? ? ?
1194	drink more water . wear more sunscreen . give my foot time to heal . set limit until my foot be heal .
1717	; in , i resolve to stop give out fake phone numbers .
3417	my be to make more money . thank to that be possible !
2605	new years resolution not drink for a long long time
4131	when someone send i a calendar invite cover the time they be on vacation , i be go to accept then tag along .
2829	my new years resolution quit edit all my photo and show you guy the real i ! new year new i ! ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
1705	this be my
2864	new years resolution , less technology more living in the moment with the people i love . big move come this year . but who s count
2619	? ? ? your new years resolution should be to hit over ? ? lolz
2401	new years resolution see in concert
2140	i have finally decide on my new years resolution eat more cookie and worry less about eat more cookie .
3240	the start of . my only ? ? ?
2384	my new years resolution be to listen to popular music when it come out , not two month after ? ? ? reversehipster ? ? ? ? ? ? ?
3219	be more like thad castle
3746	really hope be kardashian free .
1286	my more hiphop vinyl recordsbeat lootpack madlib wildchild ? ?
4110	lose weight c
3842	my be less active on facebook and more active on other social medium outlet . twitter instagram
4471	new year resolution to catch up on my resolution for , , and .. ! !
2088	this year i resolve to be awesomer .
1890	to pay attention to when pic be be take so i do not look like this in pic
4625	my goal be to quit smoking ! hashtagoftheweek
1592	my be to see as few horrible movie as possible in .
1347	gettin close to god , be a well person , & amp ; find a good lookin ' woman
