text_id	text
663	Successfully secured a buggy full of vegetarian foods! _??_?___?_? #NewYearsResolution #vegetarian #nomeat #vegetarianism
4966	In order for you to have it all you gotta be willing to risk it all! #NewYearsResolution #Lifestyle #Health #Fitness
2286	RT @Hass_Dinerroo: 2015 New Years Resolution To Focus On Myself
4719	I would like to upgrade my Galaxy S phone that I've had for several years for my #NewYearsResolution
3194	My #NewYearsResolution may be to produce less content. Considering finishing my graduate degree. Any program recommendations #chsocm?
2504	RT @KClarke022: New years resolution: no more drinking
4045	My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible!
780	Big bucks, big bucks!! No whammies, no whammies!! #NewYearsResolution
4021	My #NewYearsResolution is2learn how2 pack lighter #WhoAmIKidding #NeedLotsOfShoes #aGirlNeedsCosmetics #KiddingMyself #FatChance #GirlProbs
3427	#NewYearsResolution: use @SoundHound more
4309	#NewYearsResolution 2015 - No resolution No excuses just a Vision
3197	I have a bad habit of tweeting everything on my mind when I'm pissed. I need to stop. Lol. #NewYearsResolution
4838	Me, on reading goals for 2015 (after failing to meet 50 book goal again): Maybe I'll up my goal to 60. #NewYearsResolution
686	RT @JesusOfNaz316: Listen to more praise music. jk LOL #NewYearsResolution
3170	Ok - with my new #dslr I need to learn how to use it. #NewYearsResolution #canon #eosrebelt5
3928	If it doesn't matter, let it go! #NewYearsResolution #BeHappy #Change
3435	Working on our resolution, #cleancar #moreorganized #morepatient #newyearsresolution #kiakey
2172	RT @Billionaire_B: New Years Resolution... Take My Time! _??
3691	#NewYearsResolution edit: get out of town more than I did in 2014 period
1851	#NewYearsResolution Convince @taylorswift13 that a fat bald out shape guy is really what she's been waiting for
488	My #NewYearsResolution is to get @camerondallas and @Nashgrier to follow me, even if it's just one of them but both would be nice!! _???_??__??__???_???
1689	My #NewYearsResolution? Watch a lot more @espn! Here's why #NewYear #2015 #healthy
2231	RT @megangia28: New Years resolution: Marry Chuck Bass_???_??_??_???
3265	Whatever you find your hands to do; do it. Do what makes you angry &amp; make it better. Avoid WIIFM. #NewYearsResolution
2321	New Years Resolution: 1. Buy a 2014 Lexus IS 250 In April or so. 2. Get a tan _???_??? 3. Don't waste money on a girl._???
783	#NewYearsResolution : to rid the world of you're/your mix ups
522	RT @LivefoHim: This year... scratch that... For the rest of my life im gonna strive to be what God wants me to be #NewYearsResolution #Jere??_
523	???@jeffbernat: Use my canon dslr more. #NewYearsResolution??
2838	New Years Resolution: Make bank.
4051	My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible!
2399	New Years Resolution : download 10 random fitness apps. #resolutioncomplete
2208	My New Years resolution is to stop lying to myself about having a New Years resolution and keep living life the way I want cuz yolo
3478	@Cariloha #Hashtag #NewYearsResolution is to build a greenhouse from windows Im recycling.
3553	OneBlueLenz.io: Another #startup #NewYearsResolution: Document my #JavaScript code //This code is how OneBlueLenz does #socialmedia Done!
3739	New Years Resolution: Direct a French New Wave action film and change my name to Jean-Luc Gohard #NewYearsResolution
2823	New Years resolution 2: do things for me, not for you.
1512	"#LoseWeight #Exercise Less TV No Cursing Floss More Find ""The One"" Focus on 1 challenge at a time... #ChooseWisely #NewYearsResolution"
1883	I do not have enough years left to read all that I should read, so,instead I read everything by Joseph Epstein #NewYearsResolution
652	My #NewYearsResolution to meet @JessicaVaugn then marry @JessicaVaugn #SeemsRealistic
4554	Finally asked my pizza delivery guy's name: 2015 is going to be all about acknowledging the people that matter most #NewYearsResolution #BFF
3090	New Years resolution : not to have a New Years resolution. Strive to be a better person every month every year.
370	my #NewYearsResolution , finish my new book in time for the next holiday season, and get back in shape for a better author photo.
5000	RT @moJO_SHabby: Start parody of her blog #NYResolutions ???@mylifeisdelish: Start Grizzlies blog. Become pretty fucking popular. #NewYearsRe??_
119	#NewYearsResolution more social support, visit #SoCal
3321	I would like to leave behind guilt and self doubt. I would like to bring with me love confidence and self discovery. #NewYearsResolution
3035	New Years resolution: stop spending so much money on food
2217	My New Years Resolution! #2015 #getinshape #summerbodies #aremadeinthewinter _??_??_?? _???_???
3543	RT @novlrtweets: 2015 is the year @lynneholness will write her novel. Hands up if it'll be yours too! *raises hand* #amwriting #NewYearsRes??_
1614	To find the positives in every day #NewYearsResolution
3152	My New Year's resolution is to have my life be based on a true story. #NewYearsResolution
963	3. Wear more eyeliner. RT @DrRubidium: 1. Kick more ass 2. Take more names #NewYearsResolution
2511	New Years resolution - to be in the gym everyday, time to get back at it
3833	Happy to be in a new chapter of my life! #NewYearsResolution on my way to a new job!
2824	Happy New Years! My resolution is to hit the gym HARD! Plus no more candy or sodas! Nothing but poisons to your body... and fat.
4346	#NewYearsResolution get to work before 11am
3033	New years resolution. watch all seasons of the league, blue mountain state, breaking bad, game of thrones and the walking dead. thx netflix
2416	New Years Resolution: Drink less. ...Bad start.
4657	RT @NewAgeRampage: 2014 almost up, #NewYearsResolution , continue to grow, mur hungr an stronger then ever! 2015 will be the year russ jone??_
4239	@Kourtney_Shotz too good, right?! Going to check out joining a gym this week.... #NewYearsResolution
2186	RT @tha_indian: My New Years resolution is to stop lying to myself about having a New Years resolution and keep living life the way I want ??_
3671	My graduation photo.... I should probably take one soon... #newyearsresolution
2038	#NewYearsResolution is to eat healthier!!! Fruits and veggies everyday
4264	Gotta make sure I stuff my face until New Years when I'm forced to pretend that I'm making an effort to diet. #NewYearsResolution
773	My #NewYearsResolution is to tweet more for my fans. So be looking for my first tweet of 2015 in early September. #ResolutionsFor2015
1285	"""@rachel_koshy: I need to be more productive #NewYearsResolution we'll see how long that one lasts.. :3"" Just one day at a time!"
4606	idk if my #NewYearsResolution should be to stop skipping leg day or to continue _???
4739	My #NewYearsResolution is to travel coast to coast along &amp; some international travel, while staying at @Hampton along the way. #hamptonality
1415	#NewYearsResolution for 2015 is get a new years resolution for 2016.
1235	My #NewYearsResolution is to get on that workout grind_??_????__???_???
2700	RT @Smiley_Virusss: My New Years resolution is to be so goddam popular that I have to state 'No DMs' in my bio.
436	This year I'm on it I promise u #newyearsresolution
1675	RT @protagonist52: 2014 was my toughest year ever. I hope 2015's fortunes are better. My #NewYearsResolution is to be nice everyday.
366	#NewYearsResolution not to scream 'Fuck the police' ... Or kanjani @hlangabezo
2650	My new years resolution should probably be to stop being such a dickhead but nah maybe next year
232	Give my instruments more attention. #NewYearsResolution
4270	My only goal in 2015 is to be happy. Genuinely, Intensely, Consistently, HAPPY. #NewYearsResolution
4349	Easy #NewYearsResolution - clean chimney of wood-burning fireplace annually! Not every five years or so like me... #ChimneySweep
4402	#NewYearsResolution selfie sticks
408	Resolutions I may *actually* achieve: Gain at least five pounds, exercise no more than once a week, deepen debt. #NewYearsResolution
2091	My #NewYearsResolution is to be rich enough to add guacamole.
87	My #NewYearsResolution is to watch what I eat. My belly sitting on swole _??_
845	RT @serenashortcake: Be more Blair be less Dan #NewYearsResolution
1032	Happy New Year! How about a #NewYearsResolution for the planet? I support @WWF with a daily tweet. ?_?
2856	New Years resolution, hit 400 and get good ass grades
4111	My #NewYearsResolution is to find me a good woman &amp; make her my wife!
4399	RT @GisforGift: Our #NewYearsResolution is to eat less like this &amp; fit back into our pants.
3895	Day after Christmas = should have called out of work like everyone else did. I'm a #sucker #NewYearsResolution #LessStress #LessonsForLife
2659	RT @LilblakePretty: ???@VerniMerni: New Years resolution...erbody get six packs. Who's with me? less get it_??__??
856	But it??s soooo gooood .. RT @parksandrecnbc: Fewer trips to Paunch Burger. #NewYearsResolution
79	My resolution is to treat 2015 as 365 opportunities rather than a year! #newyearsresolution #newyears??_
2248	My New Years resolution is to not get into as many feuds this year, and not be so opinionated.
4573	@Cariloha I would love to drink more water and make sure to exercise at least 30 mins per day Mon-Fri #HashtagOfTheWeek #NewYearsResolution.
3658	I think I'm going to start making my Twitter game, quote in quote, stupid for 2015. #NewYearsResolution #NeedACleverHashtag
4153	#NewYearsResolution Everyone matters! #kindness #PayItForward 2015
3379	You know your getting old when the most exciting gift you get for Christmas is a new vacuum.......#newyearsresolution #1 is to clean more
2280	RT @CallMeMichelle: My New Years resolution is to shave past my knee more
2599	My New Years resolution is to lose all the baby weight I gained back in college
4161	Anyone else #Excited for 2015!!! I sure am!! A year of #newbeginnings, #newpromises, a #FreshStart and so much more! #NewYearsResolution
3872	No more thongs. #NewYearsResolution
3429	My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible!
2177	RT @ocarinia: New Years Resolution: Draw. Be myself. Draw. Get prettier. Get an internship. Don't fuck up.
425	#NewYearsResolution #1: Blog more. Stay tuned for new content on Imponderabilia! #History #Marketing #MaterialCulture
393	#NewYearsResolution Go to a couple hockey games! #Preds
4729	@BlakesNatural I am going to learn how to crochet so I can donate blankets to the needy. #NewYearsResolution
3679	@RussellWGordon I want to start peppering my sentences with the phrase Lord Jesus said my best old southern lady voice #NewYearsResolution
105	Follow more foodies. Less stress. More yum. #NewYearsResolution
3996	gadget desire temporarily assuaged by #KindleVoyage purchase; more #reading in 2015 #NewYearsResolution
4415	#NewYearsResolution - Fix the other 99 problems.
1949	2015 is going to be the year of flushing negative out of my life and eliminating unnecessary stress and upset. _??_???? #NewYearsResolution
1460	My #NewYearsResolution Is To Start &amp; End This Yr W/ My Gurllll @lexxmoe By My Side
3258	Last one for now with more later: Choose to become more constructive for 2015. #NewYearsResolution #Encouragement #YouAreWorthIt
2804	RT @tiana_lovexox: My New Years resolution is to be Blair Waldorf
2707	RT @levi_ordway: My new years resolution is to stop saying I'm never drinking again. And learn how to drunk text better.
4792	I'm thinking my #NewYearsResolution will be to run 2,015 miles in 2015. Anybody with me?
1588	My #NewYearsResolution is to never move during the #holidays again.
3661	Improving 1% a Day for 365 Days: #selfhelp #newyearsresolution
1732	#NewYearsResolution - Sleep in my boots more often, both literally &amp; metaphorically. O_o Starting tonight.
4767	RT @tracedeaton: My New Years resolution is 1080 just like this year #NewYearsResolution
3993	New year, new cut, new me. - Justin V. Gill #NewYearsResolution
3683	#NewYearsResolution prove everyone wrong. #NoLove
1792	#NewYearsResolution find the six fingered man that murdered my father.
2356	RT @a_desiree09: New Years resolution: get a job.
1941	Can't wait for the gym to be super packed. Just kidding.. I don't go to the gym. #NewYearsResolution
703	@_Argento my #NewYearsResolution : treat myself more kindly, and take time to relax and de-stress. :)
2443	My New Years resolution is the same as last years. Work out. It probably won't happen. Again.
4378	My #NewYearsResolution will be to read articles completely and close tabs and not let them linger throughout the day.
497	My #NewYearsResolution is to get in shape but I am tempted to just wait for the nanobot treatments to come to market #gayproblems #future
465	Get a cat. #NewYearsResolution
4073	Part of my #NewYearsResolution is: I'm gonna drop some serious #science discoveries on y'all in'15 What if we were wrong about #PatientHM?
4336	@RadioNOW1009 play some new songs. Sick of hearing the same songs! #NewYearsResolution
173	@Mearlonfox13 @nashvillescoop Just flush it out with an extra liter of water. #NewYearsResolution
4946	#NewYearsResolution - Live your life the way you WANT to, not the way others EXPECT you to! _???
4940	@StarTrek I'd make a #NewYearsResolution with Mr. Scott that we both lose a few pounds, drink better scotch, and steal a starship.
2541	New Years resolution: be Beyonc?
3263	#NewYearsResolution less cocaine related jewelry.
4774	#NewYearsresolution: I am no longer going to yell at the kids on my lawn, and will just let the landmines do their thing.
2261	New Years resolution, limiting myself to only 3 hours of Netflix a day_???
2113	???@hannybanany345: New Years resolution: keep negative bitches out of my life?? SAME RT IF U HATE NEGATIVE BITCHES
901	#NewYearsResolution watch more Simpsons #EverySimpsonsEver
1447	In 2015, I will be fitter, happier and more productive: #NewYearsResolution
3575	&amp; too obsessed with social media.... habit I need to break #NewYearsResolution
742	#NewYearsResolution : buy a new toothbrush.
2294	New Years Resolution: be on time
2453	New Years resolution: stop getting so easily annoyed by people
2623	New Years resolution: be more like Kanye West.
4933	"RT @jjanise90: ""@chaddybwoy: When your friend finally tells u the truth #newyearsresolution (tag a friend) dwl..beh??_"
1207	#NewYearsResolution #1: I would like to cut back on playing videogames and focus on spending more time with my family and friends.
510	RT @hi_dar: wear more black #NewYearsResolution
2621	New Years resolution: Stay happy. My happiness..my internal happiness is MINE only. I won't ever let anyone take it away.
2803	RT @SarcasticRover: Welp! Already broke my New Years resolution to stop being the best in the world at everything.
3314	I want to be a @VictoriasSecret angel _??? #NewYearsResolution
1550	My #NewYearsResolution for 2015 is to moon the #GoogleCar
4744	#NewYearsResolution to not be a total fuckboi.
2203	my New Years resolution
2567	New Years Resolution: Contentedness.
3894	#NewYearsResolution Diddy Bop atleast once a day!
2045	#NewYearsResolution Fuck @Vanessa_Lever.
768	#NewYearsResolution saying goodbye to the old and welcoming the new.
4875	RT @jay_bird25: #NewYearsResolution to only go out on special occasions. Good thing I consider Thursday - Sunday special occasions _???_???_??_??
3740	Bought my own Christmas gift. #NewYearsResolution #healthylifestyle #fitfam #fitness #winterrunning
422	One #NewYearsResolution is better time management with all things books.
124	#NewYearsResolution Embrace God 100%,
4164	#NewYearsResolution Love her Hang w/family Hang w/friends Make great/dope music Live life
2629	Our New Years resolution was not to eat out and here we are going to get pizza.. @stephaniedeus14
820	Don't let your dreams languish. Wake up and walk in your purpose! ~ #LifeUntapped #NewYearsResolution
1404	My new years resolutions that i dont mind sharing #HappyNewYear #NewYearsResolution
1383	One of many new years resolutions.. No alcohol for one year. I like challenging myself. #NewYearsResolution
2149	New Years resolution is to not get grounded on New Years again
1576	"Prayer for 2015 from @TTC_Thoughts: ""Ignite in others and me a fiery compassion..."" #NewYearsResolution"
1639	RT @4twentyluck: My #NewYearsResolution is to get more closer with #God, you know..build a stronger relationship
1796	"Always break my #NewYearsResolution not this year, learned my lesson this year my NYR is ""Not to eat a baby"" got this, not even sweating it"
4818	Leave the inevitable and change what you have the power to #Changes #NewYearsResolution
400	#NewYearsResolution to not watch Frozen.
2311	RT @bertieisme: New years resolution: hit 5'3
883	Just got my workout in. Think I'm gonna take the rest of the year off #lol #NewYearsEve #NewYearsResolution #NYE2015 #fitness #fitspo
4976	Quick #KenMasters doodle. Can't wait for 2015, hoping to do some big things!#NewYearsResolution #grinding #art
2898	One of my new years resolution is to get behind the wheel by myself. Watch out, road, I'm a comin'! #newdriver
1353	You can give the ultimate gift of life when you die: my sister is alive today with a new heart: #gift #NewYearsResolution @DonateLifeToday
2743	Weird, but small New Years resolution: to have nicer skin and use sunblock more! Don't want to age poorly.
4553	Can't wait to start that January gym membership... #vibes #workout #happynewyear #NewYearsResolution
2131	New Years resolution: start taking selfies! So I can stop being so damn awkward in photos _??_ #awkwardandiknowit
983	RT @DrRubidium: 1. Kick more ass 2. Take more names #NewYearsResolution
457	RT @ii_santiago: #NewYearsResolution Do Cocaine
4121	My new year resolution: publish three of my titles. #NewYearsResolution #celebration #NewYearsEve #2015resolutions
1080	@ChuckWendig @sblackmoore About the same amount of mucus oaths. #NewYearsResolution
1951	My #NewYearsResolution is to drink more water _??? #8glassesaday #slurpslurp
4317	Up at 4:30 this morning to practice becoming a morning gym goer again! #NewYearsResolution
690	#NewYearsResolution... healthier lifestyle, better relationships w/ friends &amp; continued blog &amp; writing success! Bring on 2015!!! #newyear
2430	@Shindelbower13 my New Years resolution this year is to be more like a white girl.
642	"Start telling more people in my life who love and support me to ""fuck off"". #NewYearsResolution"
2393	RT @chasedillas: My New Years resolution is definitely to practice positivity. To be as optimistic as possible and to appreciate the little??_
1954	#NewYearsResolution To live more thoughtfully, see things from different perspectives, &amp; offer only encouragement and constructive criticism
2749	RT @scotty_cat: My type of new years resolution
4316	im gonna try to talk online more #NewYearsResolution
3436	What is your #NewYearsResolution? I have a few: do a triathlon, get my own studio apt (hello NYC life), &amp; TRAVEL to SE Asia.
3337	#NewYearsResolution To NOT believe fascist lies and propaganda spewed by corporate media, govenment and false promises from @BarackObama
4769	#NewYearsResolution ... Stop Smoking _?_?_???#yucky
3371	RT @HopeMilbry: @recoveryspirit #NewYearsResolution Learn to take care of myself and do more community service. _?_
1885	#NewYearsResolution This year I'm gonna make $10,000,000 and donate $10,000,050 to charity cuz I'm a sweetie :)
390	#NewYearsResolution No 1.- Invest more time in my hobbies
2495	RT @jessicamey14: my new years resolution is to stop being an idiot
3880	Unintentionally left my phone at home for 12 hours. It was a sign. Let's engage in better face to face communication. #NewYearsResolution
3858	Resolve to Eat More Whole, Unprocessed Plant-based Food: A Great Goal for 2015 #NewYearsResolution
846	#NewYearsResolution Bring more smiles than frowns or tears to faces around me. Be happy! _??_
543	My #NewYearsResolution is to be the best science communicator I can, tell interesting and important stories &amp; meet great PIOs and reporters.
92	#NewYearsResolution: Be positive about every situation I step into.
4967	Step out of the background noise and make 2015 a year to remember! #passion #NewYearsResolution #athlete #motivation #influence #strategy
1980	#2015Goals: The year I publish my book, catalyze transformational thought, and serve as a channel for success. #NewYearsResolution
2813	RT @COLEMAN88_: My New Years resolution is to not exist anymore
4084	"Thinking about re-adopting my 2014 #NewYearsResolution and calling it the ""If at First You Don't Succeed"" plan. #2015goals #HappyNewYear"
2903	My New Years resolution is to wear shorts every day this year. No matter the weather.
2530	My New Years resolution is to stop being mean and sarcastic... We all know it's not happening
1677	My #NewYearsResolution is to live in the reality that Jesus is not ashamed to call me brother.
1049	I'll resolve what I always resolve: To be less of an idiot. #ResolutionsFor2015 #NewYearsResolution
1961	#NewYearsResolution Mine is to workout more. #GetRiped _??
2531	RT @TannerTorbenson: My new years resolution is to get to first hour atleast twice a week.. _???
4947	Not smoking weed in 2015. Working out heavy in 2015. Keeping my distance from Mfs in 2015. My #NewYearsResolution
238	#NewYearsResolution... Last Years Me, with this years #Money!_??_??? Im not changing shyt but my ways to get'n more money. #NamTlknBout #2015
3098	???@_Jamillyyy: What is my New Years resolution??? Grow a nice beard _??_
3489	Start a blog - and be committed to it. #NewYearsResolution
1134	RT @amaditalks: My #NewYearsResolution is the same as it is every year. Be more awesome. I always keep it.
1806	My goal for 2015 is to put out more creative content. #NewYearsResolution
4145	RT @JayMaxfield: #NewYearsResolution to be a little bit less of an asshole!
164	My #NewYearsResolution is to get my career ready and focus on school _???
3493	"#NewYearsResolution To bitch-slap EVERYONE who says, ""I don't mean to sound racist, but.."""
4712	#NewYearsResolution : To meet @jonbellion ... or at the very least attend one of his concerts. I'm not joking, Jon!! #beautifulmind
4633	"#NewYearsResolution To work side-by-side with @Nati2de in making ""squatting on the flapjack"" a key phrase in 2015 corporate-speak."
3454	More water, less fast food #NewYearsResolution
3200	But I do have a plan this coming up year, and I'm not going to let anyone get in my way to my hopes &amp; dreams. #NewYearsResolution
3636	given that I've made more dog friends than human ones since moving to DC, I think it's obvious what my #NewYearsResolution should be.
3941	#NewYearsResolution: be as awesome a person as my dog already thinks I am.
1812	#NewYearsResolution get over my panic attacks and stop being claustrophobic.
3651	@fitnessandfeta #NewYearsResolution of a complete chin up is in the bag!
3955	My #NewYearsResolution ? A reading challenge that has old and new! #R2DChallenge
1429	For the 117th consecutive year, I'm going to lose weight. #NewYearsResolution
3615	"I didn't realize how fat I was until I took a photo with ""Mrs Claus"" today. Now have my ""before photo"" for my #NewYearsResolution #SoUpset"
3132	Late New Years resolution. I wanna do calisthenics this year _??
3397	So time to change all our passwords and check our credit statement... can we make a collective #NewYearsResolution to not be dicks in 2015?
4463	Worry less about what people think. #NewYearsResolution
4652	I'm not asking for much, darling. #newyearsresolution
2821	RT @prestoncampbelI: My new years resolution is to be less perfect so i can have an actual resolution next year
1453	RT @RachGraph: #NewYearsResolution: Discover who actually let the dogs out.
594	"RT @billnofi: #NewYearsResolution Make everyone gain about 40-50lbs, so I don't have to workout or diet. ""Happy Birthday! Have some lard!"""
42	My #NewYearsResolution is twofold: eat more #chipotle and be at Wrigley when the @Cubs win the #worldseries this year!
561	less emojis, more emotion #NewYearsResolution #2015 #getreal
3274	My #NewYearsResolution is to stop caring so much. Done. #thatwaseasy
3245	"RT @ohshitGiselle: ""@fXOrever: I'm no longer settling for less than my worth. #NewYearsResolution"" yes!!!!"
244	don't do it gradually. don't say, nah, I know myself, I won't follow through. jump in with both feet and get after it. #NewYearsResolution
1340	Cannot wait to start my new job on Monday #NewYearsResolution #crossitoffmylist #feedmemore
2781	For 2015 my New Years resolution is to make better bad decisions.
3188	#NewYearsResolution Refuse to be a victim. Stop pursuing people who can't give back and be with those who can. Forgive, but don't forget.
3801	I've come to realize I do not use twitter enough. I going to change that and use it more. #NewYearsResolution
1443	"#NewYearsResolution to NEVER hear the song ""Let it Go"" ever a-fucking-gain. I will mute that shit when it comes on the radio. _??? @idinamenzel"
262	A very happy &amp; prosperous New Year 2015 to all. May God Bless us all. #2015 #NewYear #NewYearsResolution #godbless #loseweight #BeHappy
2765	RT @rainsophie: umm so guys I've been thinking a lot about my New Years resolution, and it's going to be to reunite the old magcon :)lemme ??_
1690	#NewYearsResolution BEDScroll Cotton traps &amp; holds 1)sock bottom U-C dirt 2)Bedsheets U-dont 1)ugly 2)infects Share w/sick? No Way! Why?
1726	Get More Haters #NewYearsResolution
4063	Job searching Monday!! I really need a new job!! #NewYearsResolution #Newjob #pray
835	Resolution 11 Use less salt on your wounds #NewYearsResolution
1867	#NewYearsResolution Don't get fat
2497	2015 my New Years resolution is to gain 20 pounds of pure fat and sleep 14 hours a day
2011	No more mediocre women #NewYearsResolution
341	Everyday waiting for your dreams to come true is a day lost. Be the happiest you can be in 2015! So live your dreams. #NewYearsResolution
2989	I think everyone in the free world had the same New Years resolution I did. Gym was packed.
1602	My third New Years Resolution 1. Stop making lists. B. Be more consistent. 7. Learn to count. #NewYearsResolution
4119	#NewYearsResolution get my band signed to @FueledByRamen :) #jointhefamily
4697	{ #NewYearsResolution } #Draw more, #write more, &amp; submit it to more places &amp; people. #writestuff #draw365 #drawsomething #writerlife
481	RT @ReidRiseling: @lexxi_007 I know!_??? I'll try harder!!! #NewYearsResolution
2826	RT @ElSangito: my new years resolution is to be so cute that it makes people angry tbh
3902	My new motto: Don't make it worse. #aimhigh #sopositive #dontmakeitworse #newyearsresolution
3541	I have no #NewYearsResolution because I'm content with who I am.
4641	Everyones going out for New Years &amp; I'll just finish getting all my stuff together so I can move into my new apartment. #NewYearsResolution
3047	New years resolution: Stay high as fuck _??_???_
4776	P90X bought and ordered. #NewYearsResolution
1767	Final #NewYearsResolution 4 find out who I am and what I like
4476	Fuk your #NewYearsResolution mine is for more piercings and tattoos
2454	What a coincidence it's my New Years resolution to eat more pizza _??_???_??_???
2878	Sobriety. That sounds like a pretty good New Years resolution.
3817	My #NewYearsResolution is not to do more this year, but to do LESS! ?? #WAHM #Parents #mompreneur #mombiz
4018	Can't wait for #NewYear so I can start my #NewYearsResolution at least for a couple months
4680	#NewYearsResolution smoke more bud than I did this year
4212	I will only indulge on food if its a new place ive never been or a new dish ive never had. No more fastfood, again! #NewYearsResolution
1272	#NewYearsResolution Don't lose weight this year, move somewhere fatter.
3078	my New Years resolution was to keep my room clean. but my problem is I don't feel like cleaning it
4504	@Cariloha quit smoking #HashtagOfTheWeek #NewYearsResolution
3095	My New Years resolution is to stop sitting on my wallet in order to preserve the life of my already bad back.
4320	My #NewYearsResolution will be 2560x1440. #RWD #webdesign
348	#NewYearsResolution: I resolve to never again consume pizza, nachos and margaritas on the same day. But damn, it was worth it!
3883	"2015 will be the year of ""patience"". Something I'm not used to exhibiting. #NewYearsResolution"
4626	Not all Facebook is bad!! I will use #LessFacebook, be smarter about it. Still #doiteveryday #NewYearsResolution
2563	RT @HtOWN87: My New Years resolution is to go shop at all the manly as shit stores I like to go to.
4598	What are your #NewYearsResolution? Mine is to walk 1,200 miles in a year.
1424	Ban people for words used like hubby, bae, wifey, anything related #NewYearsResolution
657	.... My #NewYearsResolution .... ... Simple. I will do the best I can at any attempt at doing whatever it is that I'm doing at that time.
2103	RT @PrincessKenaa: My New Years resolution is to be happy through all of 2015.
633	@MLBPAClubhouse Being a better father and husband by spending more time with family then work #NewYearsResolution
2893	new years resolution: more e-blasts
2494	RT @YungCheun: 2015 new years resolution: Find @taylorrching a boyfriend ^_^
2666	RT @shelbieyoung: New Years resolution: lose 15 lbs and get fit
4017	Started my #NewYearsResolution early. I wrapped yesterday and got back on my Thermofit. 10lbs are coming off!!...
4592	My #NewYearsResolution will be to document my children's lives more!! _???_?_?_??_??_??
3308	Hmmm, my #NewYearsResolution is to be even more focused in my efforts, share MORE #love and be More #Graceful That's a start
3097	My New Years resolution:
3596	I live right down the street from @baconandbutters?? new location, and have yet to go. #NewYearsResolution #eatmore
2501	New Years Resolution is to find a better job
1466	RT @RiotFest: Fuck a #NewYearsResolution
2834	new years resolution is to get really good at pretending to be sober while drunk!! there we go.
116	#NewYearsResolution to not finish all seasons of Friends on Netflix before the end of January:
1822	@StubHub #NewYearsResolution Hoping for wrestlemania...can you help?
1495	One of my #NewYearsResolution is to eat more ass.
2402	New Years resolution (s): don't go to the gym, become less organized, and gain 25 pounds for beach season. #NewYearsResolution
1233	New Years resolution 2015 = Step foot in yoga Studio + carry over 2014 New Years resolutions. #NewYearsResolution #motivation
2662	my new years resolution is to pet more dogs and love more tiny animals
4102	@nezzness new year new me #NewYearsResolution
4576	I still wanna be gettin a #LaceUp tattoo #NewYearsResolution
1154	Anyone want to suggest a survival skill I should learn this year? Or teach me? #NewYearsResolution
3850	No communication results in confusion. Something to change. #NewYearsResolution
58	I hope to meet more of my internet friends in 2015 #NewYearsResolution
4106	???@WWF: I will NEVER buy something that was once part of a living #tiger. #NewYearsResolution never have, never will
4291	My #NewYearsResolution: complete my transformation into a fire-breathing dragon. _??
4948	#NewYearsResolution - make sure 2015 is just as awesome as 2014. None of this eating healthy rubbish.
1736	???@AveryHoover: #NewYearsResolution survive Diabetes another year _???_??_??_??
2197	"RT @Maize_blue75: ""@206GK: New Years Resolution: fuck your bitch... Oh wait _???"" _??? Ruthless"
3554	RT @GoldDustCowgirl: #NewYearsResolution less stress, smile more, ride like there is no tomorrow and never give up.
2476	2015 New Years Resolution; I DONT FUCK WITH YOU!! @BigSean voice*
2565	My New Years resolution is to be more financially responsible. And to stop biting my fingernails...
3159	Already have a #NewYearsResolution picked out: its time to leave all these feelings in the past #neverworthmytime #goodbyepast #hellofuture
4036	My #NewYearsResolution is to make more money. Thanks to @l00tappp that is possible!
3657	Let the healing begin! #NewYearsResolution I am starting my @LaVidaMassage membership today! Now finding the right therapist! #AllForMe
708	2015 resolutions: Write more music, play more gigs and defriend everyone that sends me an invitation to play candy crush #NewYearsResolution
4815	@AuntieAnnes to get rid of the negatives in my life #NewYearsResolution
1094	#PitbullNYE being the greatest (FATHER) and becoming the next (MR) worldwide #NewYearsResolution #God1St
3790	"I will do my ""Fifties"" every day: Fifty push-ups. Fifty sit-ups. Fifty glasses of water. #NewYearsResolution"
1377	My #NewYearsResolution is 3840 x 1080.
4916	#NewYearsResolution Eat more @GODIVA, especially life-size #chocolate. Have a sweet #NewYearsEve and a #HappyNewYear
73	#NewYearsResolution 1. Be more competitive
1923	RT @McKynnaLorraine: #NewYearsResolution Meet my main man @GabeLandeskog92 from the @Avalanche
3174	Leaner in mind, body, &amp; spirit. To separate myself from the average. To leave behind the same joy I lived life with. #NewYearsResolution
1765	@Charmeleon_RR let's hike every mountain in Arizona ? #NewYearsResolution
744	Get More Retweets Grow a beard Bulk up Develop killer wit and self confidence Hope things look up this coming year! #NewYearsResolution
4321	God Help us All. #fitfam #gym #NewYearsResolution
1006	#NewYearsResolution get my blue belt, drink lots of beer, and paint lots of sneakers
2669	"New Years Resolution: to stop yelling ""Oh my god, spray it all over my windshield!"" when I hit the washer fluid button in my car."
1191	I am not resolving to lose weight, eat better or exercise more #NewYearsResolution
3915	In 2015 I want to become more #thotful #jk #NewYearsResolution #icanteven
2602	"RT @ZekeTurner3: ""My New Years resolution is to find a beautiful, sweet girl to fall in love with."" - @KyleElrodd"
1126	@MLBPAClubhouse To be more patient and to help others more. #NewYearsResolution #NewYear2015
