	model	number of topics	topic id	topic words	text id	paper id	text	labels	llm_model	llm_model	under_coverage_example	over_coverage_example	under_coverage	over_coverage
1965	prodlda	100	86	root zone leave shoot uptake length content sugar biomass square	46245	35973	ph   - induce increase in MDA and MG level in root and leave , decrease in the ratio of ascorbate/(ascorbate dehydroascorbate ) in root and leave and of reduce glutathione/(reduced oxidize glutathione ) in root be great in C. grandi than those in C. sinensis .	Citrus sinensis | glutathione | China | enzymes | malondialdehyde | acid soils | nutrient solutions | metabolism | seedlings | irrigation scheduling | leaves | death | pH | roots | Citrus maxima	gemma-large	gemma-large	"[""'pH',\n'MDA',\n'MG',\n'ascorbate',\n'dehydroascorbate',\n'glutathione"", ""'pH',\n'MDA',\n'MG',\n'ascorbate/dehydroascorbate ratio',\n'glutathione redox"", ""'pH',\n'MDA',\n'MG',\n'ascorbate/dehydroascorbate ratio',\n'glutathione redox"", ""'pH',\n'MDA',\n'MG',\n'ascorbate/dehydroascorbate ratio',\n'glutathione redox"", ""'pH',\n'MDA',\n'MG',\n'ascorbate',\n'dehydroascorbate',\n'glutathione""]"	"[""'zone',\n'uptake',\n'length',\n'sugar',\n'biomass',\n'square'\n]\n<end_of_turn>"", ""'zone',\n'uptake',\n'length',\n'sugar',\n'biomass',\n'square'\n]"", ""'zone',\n'uptake',\n'length',\n'sugar',\n'biomass',\n'square'\n]\n<end_of_turn>"", ""'zone',\n'uptake',\n'length',\n'sugar',\n'biomass',\n'square'\n]\n<end_of_turn>"", ""'zone',\n'uptake',\n'length',\n'sugar',\n'biomass',\n'square'\n]""]"	5.4	6.0
1966	prodlda	100	86	root zone leave shoot uptake length content sugar biomass square	127504	12777	Root Zone Leachate from High Chemical Oxygen Demand Cannery Water Irrigation	biochemical oxygen demand | rhizosphere | soil degradation | agricultural soils | leaching | wastewater irrigation | wastewater | grasses | hydrochemistry | mineralization	gemma-large	gemma-large	"[""'cannery water',\n'irrigation',\n'chemical oxygen demand',\n'leachate'\n]"", ""'cannery water',\n'irrigation',\n'chemical oxygen demand',\n'leachate'\n]"", ""'cannery water irrigation',\n'chemical oxygen demand',\n'leachate'\n]"", ""'cannery water',\n'irrigation',\n'chemical oxygen demand',\n'leachate'\n]"", ""'cannery water',\n'irrigation',\n'chemical oxygen demand',\n'leachate'\n]""]"	"[""'leave',\n'shoot',\n'sugar',\n'biomass',\n'square'\n]"", ""'leave',\n'shoot',\n'sugar',\n'biomass',\n'square'\n]"", ""'leave',\n'shoot',\n'sugar',\n'square'\n]"", ""'leave',\n'shoot',\n'sugar',\n'biomass',\n'square'\n]"", ""'leave',\n'shoot',\n'sugar',\n'biomass',\n'square'\n]\n\n**Reasoning:**\n\nThe""]"	3.8	4.8
1967	prodlda	100	86	root zone leave shoot uptake length content sugar biomass square	157338	30127	the minirhizotron datum show that ' mission ' under DI maintain a consistent increase in root length intensity ( La ) till harvest .	Cucumis melo | crop yield | deficit irrigation | photosynthesis | honeydew | honeydew melons | irrigation water | Texas | ascorbic acid | cultivars | evapotranspiration | fruit quality | cantaloupes	gemma-large	gemma-large	"[""'DI',\n'harvest',\n'mission'\n]"", ""'mission',\n'DI',\n'harvest'\n]"", ""'DI',\n'harvest',\n'consistent increase'\n]"", ""'mission', 'DI', 'harvest'\n]"", ""'mission',\n'DI',\n'harvest'\n]""]"	"[""'zone',\n'leave',\n'uptake',\n'sugar',\n'biomass',\n'square'\n]"", ""'zone',\n'leave',\n'uptake',\n'sugar',\n'biomass',\n'square'\n]\n<end_of_turn>"", ""'zone',\n'leave',\n'uptake',\n'sugar',\n'biomass',\n'square'\n]\n<end_of_turn>"", ""'zone',\n'leave',\n'uptake',\n'sugar',\n'biomass',\n'square'\n]\n<end_of_turn>"", ""'zone',\n'leave',\n'uptake',\n'sugar',\n'biomass',\n'square'\n]\n<end_of_turn>""]"	3.0	6.0
1968	prodlda	100	86	root zone leave shoot uptake length content sugar biomass square	386444	7952	shoot and root biomass of desert grass as affect by biosolid application	irrigation rates | Bouteloua gracilis | biomass production | shoots | field capacity | soil water content	gemma-large	gemma-large	"[""'desert',\n'grass',\n'biosolid',\n'application',\n'affect'\n]"", ""'desert',\n'grass',\n'biosolid',\n'application',\n'affect'\n]"", ""'desert',\n'grass',\n'biosolid',\n'application',\n'affect'\n]"", ""'desert',\n'grass',\n'biosolid',\n'application',\n'affect'\n]"", ""'desert',\n'grass',\n'biosolid',\n'application',\n'affect'\n]""]"	"[""'zone',\n'leave',\n'uptake',\n'sugar',\n'square'\n]"", ""'zone',\n'leave',\n'uptake',\n'sugar',\n'square'\n]"", ""'zone',\n'leave',\n'uptake',\n'sugar',\n'square'\n]"", ""'zone',\n'leave',\n'uptake',\n'length',\n'sugar',\n'square'\n]"", ""'zone',\n'leave',\n'uptake',\n'sugar',\n'square'\n]""]"	5.0	5.2
1969	prodlda	100	86	root zone leave shoot uptake length content sugar biomass square	65521	11807	the water content continuously increase from dawn to noon , whereas the increase start in the near - surface zone from cm to cm above the main root zone .	water content | monitoring | rhizosphere | time domain reflectometry | models | water uptake | soil sampling | image analysis | roots | transpiration | soil water | tomography | irrigation | soil water content	gemma-large	gemma-large	"[""'time',\n'water'\n]"", '\'time/daily cycle\'\n]\n\n**Explanation:**\n\nThe document discusses a change in ""water content"" *over time* (""from', ""'time/daily cycle'\n]"", ""'time/daily cycle'\n]\n\n**Explanation:**\n\nThe document discusses a change in water *content* over *time* ("", ""'time/daily cycle'\n]""]"	"[""'leave',\n'shoot',\n'uptake',\n'length',\n'sugar',\n'biomass',\n'square'"", ""'leave',\n'shoot',\n'uptake',\n'length',\n'sugar',\n'biomass',\n'square'"", ""'leave',\n'shoot',\n'uptake',\n'length',\n'sugar',\n'biomass',\n'square'"", ""'leave',\n'shoot',\n'uptake',\n'length',\n'sugar',\n'biomass',\n'square'"", ""'leave',\n'shoot',\n'uptake',\n'length',\n'sugar',\n'biomass',\n'square'""]"	1.2	7.0
1970	prodlda	100	87	specie community ecosystem landscape habitat diversity fish structure wetland native	163986	2799	there be about specie of insect pest in spring wheat in Qinghai and they belong to genera , family , order and about specie which should be control .	Gryllotalpa | pest insects | wheat | insect control | Hydrellia | spring crops | Agriotes | Contarinia	gemma-large	gemma-large	"[""'pest',\n'control',\n'wheat',\n'insect'\n]"", ""'pest',\n'control',\n'wheat',\n'insect'\n]"", ""'pest',\n'control'\n]"", ""'pest',\n'control',\n'wheat',\n'insect'\n]"", ""'pest',\n'control',\n'insect',\n'wheat',\n'genera',\n'family',\n'order'\n]""]"	"[""'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'fish',\n'structure',"", ""'community',\n'ecosystem',\n'landscape',\n'habitat',\n'fish',\n'structure',\n'wetland',"", ""'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'fish',\n'structure',"", ""'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'fish',\n'structure',"", ""'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'fish',\n'structure',""]"	4.2	8.0
1971	prodlda	100	87	specie community ecosystem landscape habitat diversity fish structure wetland native	110504	22478	in this case , examine covariate associate with upper quantile of the group size distribution could facilitate well understanding and management of large animal group .	wolves | land use | habitats | elks | predation | Wyoming | group size | irrigation	gemma-large	gemma-large	"[""'animal behavior',\n'statistical analysis',\n'group dynamics',\n'management'\n]"", ""'animal group',\n'group size distribution',\n'covariate',\n'management',\n'understanding'\n]"", ""'animal group',\n'group size distribution',\n'covariate',\n'management',\n'understanding'\n]"", ""'animal behavior',\n'statistical analysis',\n'group dynamics',\n'management'\n]"", ""'animal behavior',\n'statistical analysis',\n'group dynamics',\n'management'\n]""]"	"[""'specie',\n'community',\n'ecosystem',\n'landscape',\n'wetland',\n'native'\n]"", ""'specie',\n'community',\n'ecosystem',\n'landscape',\n'wetland',\n'native'\n]"", ""'specie',\n'community',\n'ecosystem',\n'landscape',\n'wetland',\n'native'\n]"", ""'specie',\n'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'fish',"", ""'specie',\n'community',\n'ecosystem',\n'landscape',\n'wetland',\n'native'\n]""]"	4.4	6.4
1972	prodlda	100	87	specie community ecosystem landscape habitat diversity fish structure wetland native	127783	26671	in Chile , the specie be introduce more than a century ago and be use in soil stabilization , erosion control and cattle shading .	Pinus pinea | allometry | erosion control | nuts | cattle | world markets | shade | business enterprises | fruit trees | orchards | soil stabilization | forests | water management | conifers | irrigation | harvesting | fruiting | Chile	gemma-large	gemma-large	"[""'soil stabilization',\n'erosion control',\n'cattle shading'\n]"", ""'soil stabilization',\n'erosion control',\n'cattle shading'\n]"", ""'soil stabilization',\n'erosion control',\n'cattle shading'\n]"", ""'soil stabilization',\n'erosion control',\n'cattle shading'\n]"", ""'soil stabilization',\n'erosion control',\n'cattle shading'\n]""]"	"[""'community',\n'ecosystem',\n'fish',\n'wetland'\n]"", ""'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'fish',\n'wetland',"", ""'community',\n'ecosystem',\n'fish',\n'wetland'\n]"", ""'community',\n'ecosystem',\n'fish',\n'wetland'\n]\n\n**Reasoning:**\n\nThe document discusses the"", ""'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'fish',\n'wetland',""]"	3.0	5.6
1973	prodlda	100	87	specie community ecosystem landscape habitat diversity fish structure wetland native	231204	13031	feed Fauna and Foraging Habits of Tiger Beetles find in Agro - ecosystem in Western Ghats , India	foraging | rice | predatory insects | predation | agroecosystems | plant pests | Oryza sativa | India	gemma-large	gemma-large	"[""'Fauna',\n'Foraging Habits',\n'Tiger Beetles'\n]"", ""'Fauna',\n'Foraging Habits',\n'Tiger Beetles',\n'Agro-ecosystem',\n'Western Ghats"", ""'Fauna',\n'Foraging Habits',\n'Tiger Beetles'\n]"", ""'Fauna',\n'Foraging Habits',\n'Tiger Beetles',\n'Agro - ecosystem',\n'Western Ghats',"", ""'Fauna',\n'Foraging Habits',\n'Tiger Beetles',\n'Agro - ecosystem',\n'Western Ghats',""]"	"[""'specie',\n'fish',\n'structure',\n'wetland',\n'native'\n]"", ""'specie',\n'fish',\n'structure',\n'wetland',\n'native'\n]"", ""'specie',\n'fish',\n'structure',\n'wetland',\n'native'\n]"", ""'specie',\n'fish',\n'structure',\n'wetland',\n'native'\n]"", ""'specie',\n'fish',\n'wetland',\n'native'\n]""]"	4.6	4.8
1974	prodlda	100	87	specie community ecosystem landscape habitat diversity fish structure wetland native	364747	32960	multi - function pond consume more water , but fish farming pond be the most economically valuable .	models | ecosystems | biodiversity conservation | ponds | aquaculture | mountains | basins | irrigation | households | ecosystem services | surveys | watersheds | forests | environmental management | mountain areas | questionnaires	gemma-large	gemma-large	"[""'economic value',\n'water consumption'\n]"", ""'economic value',\n'water consumption'\n]"", ""'economic value',\n'water consumption'\n]"", ""'economic value',\n'water consumption'\n]"", ""'economic value',\n'water consumption'\n]""]"	"[""'specie',\n'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'structure'"", ""'specie',\n'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'structure'"", ""'specie',\n'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'structure'"", ""'specie',\n'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'structure'"", ""'specie',\n'community',\n'ecosystem',\n'landscape',\n'habitat',\n'diversity',\n'structure'""]"	2.0	7.0
1975	prodlda	100	88	crop requirement coefficient rotation cover evapotranspiration residue diversification vegetable cereal	264006	15830	in the near future the Sanliurfa - Suruc Plain can be more valuable for the people of the region in term of both crop variety and economical perspective once the irrigation be start and more than one crop each year be harvest .	land suitability | crops | models | pistachios | topography | remote sensing | geographic information systems | soil | spatial data | cultivars | irrigation | climate | planting	gemma-large	gemma-large	"[""'irrigation',\n'economical perspective',\n'regional value'\n]"", ""'irrigation',\n'economical perspective',\n'region'\n]"", ""'irrigation',\n'economical perspective',\n'regional value'\n]"", ""'irrigation',\n'economical perspective',\n'regional value'\n]"", ""'irrigation',\n'economical perspective',\n'regional value'\n]""]"	"[""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue'\n]"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue'\n]"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue'\n]"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue'\n]"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue'\n]""]"	3.0	6.0
1976	prodlda	100	88	crop requirement coefficient rotation cover evapotranspiration residue diversification vegetable cereal	112882	28704	the result of this study be expect to aid farmer and watershe manager to conserve groundwater resource , but still maintain crop production .	crops | aquifers | cotton | water table | soybeans | spring | summer | planting | rice | groundwater recharge | crop production | valleys | irrigation | evapotranspiration | water uptake | rivers | crop rotation | Oryza sativa | winter | irrigation rates | groundwater | Mississippi | algorithms	gemma-large	gemma-large	"[""'groundwater conservation',\n'watershed management'\n]"", ""'groundwater conservation',\n'watershed management'\n]"", ""'groundwater conservation',\n'watershed management'\n]"", ""'groundwater conservation',\n'watershed management'\n]"", ""'groundwater conservation',\n'watershed management'\n]""]"	"[""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'""]"	2.0	7.0
1977	prodlda	100	88	crop requirement coefficient rotation cover evapotranspiration residue diversification vegetable cereal	270373	17134	usually the addition of K increase the yield give high value cost ratio ( vcr ) and crop response ratio especially for cereal crop under irrigate condition .	potassium chloride | Brassica rapa | soil deficiencies | Gossypium hirsutum | Allium cepa | potassium sulphate | potash fertilizers | Zea mays | Pakistan | application rates | Triticum aestivum | economic analysis | nitrogen fertilizers | Oryza sativa | potassium | plant requirements | Brassica campestris | crop yield | millets | phosphate fertilizers	gemma-large	gemma-large	"[""'potassium fertilization',\n'irrigation',\n'yield increase',\n'economic benefit (VCR - value cost ratio)',\n'"", ""'potassium fertilization',\n'yield increase',\n'economic benefit (vcr)',\n'irrigation'\n]"", ""'potassium fertilization',\n'yield increase',\n'economic benefit (vcr)',\n'irrigation'\n]"", ""'potassium fertilization',\n'yield increase',\n'economic benefit (vcr)',\n'irrigation'\n]"", ""'potassium fertilization',\n'yield increase',\n'economic benefit (vcr)',\n'irrigation'\n]""]"	"[""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'""]"	4.2	7.0
1978	prodlda	100	88	crop requirement coefficient rotation cover evapotranspiration residue diversification vegetable cereal	311747	7817	crop yield reach ca . t ; for rain - feed treatment and ca . t ; for irrigated crop .	potatoes | crop yield | crops | irrigation rates | water-use efficiency | irrigated farming | developmental stages | Solanum tuberosum | wastes | soil water | rain | evapotranspiration | planting	gemma-large	gemma-large	"[""'irrigation',\n'rainfall',\n'treatment'\n]"", ""'irrigation',\n'rainfall',\n'treatment'\n]"", ""'irrigation',\n'rainfall',\n'treatment'\n]"", ""'irrigation',\n'rainfall',\n'treatment'\n]"", ""'irrigation',\n'rainfall'\n]""]"	"[""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'"", ""'requirement',\n'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'""]"	2.8	7.0
1979	prodlda	100	88	crop requirement coefficient rotation cover evapotranspiration residue diversification vegetable cereal	52332	46814	efficiency - enhance management , base on the water and nitrogen dynamic and crop requirement , have be use as a valuable strategy in different crop .	China | agriculture | basins | cotton | irrigation | irrigation rates | irrigation water | nitrogen | nitrogen balance | nitrogen fertilizers | soil	gemma-large	gemma-large	"[""'management',\n'water',\n'nitrogen',\n'strategy'\n]"", ""'management',\n'nitrogen dynamic',\n'water dynamic',\n'strategy'\n]"", ""'management',\n'water',\n'nitrogen',\n'strategy'\n]"", ""'management',\n'water',\n'nitrogen',\n'strategy'\n]"", ""'management',\n'water',\n'nitrogen',\n'strategy'\n]""]"	"[""'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'diversification',"", ""'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'diversification',"", ""'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'diversification',"", ""'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'diversification',"", ""'coefficient',\n'rotation',\n'cover',\n'evapotranspiration',\n'residue',\n'diversification',""]"	4.0	7.0
1980	prodlda	100	89	acid activity compound oil protein enzyme extract antioxidant fatty phenolic	232606	30201	GC - MS analysis of black cumin essential oil produce with sodium chloride	saline water | enzymes | isolation | hydrocarbons | essential oils | monoterpenes | Nigella sativa | harvesting | irrigation water | Egypt	gemma-large	gemma-large	"[""'analysis',\n'sodium chloride'\n]"", ""'analysis',\n'sodium chloride'\n]"", ""'analysis',\n    'sodium chloride'\n]"", ""'analysis',\n'sodium chloride'\n]"", ""'analysis',\n'sodium chloride'\n]""]"	"[""'acid',\n'protein',\n'enzyme'\n]\n\n**Reasoning:**\n\nThe document focuses on the *chemical analysis of an"", ""'acid',\n'protein',\n'enzyme'\n]"", ""'acid',\n'protein',\n'enzyme'\n]"", ""'acid',\n'protein',\n'enzyme'\n]"", ""'acid',\n'protein',\n'enzyme'\n]\n\n**Reasoning:**\n\nThe document focuses on the chemical analysis (GC-""]"	2.0	3.0
1981	prodlda	100	89	acid activity compound oil protein enzyme extract antioxidant fatty phenolic	333101	22103	the objective of this study be to compare physiological response of tall fescue leave to carbonate , chloride , and sulfate under iso - osmotic , iso - Na⁺ strength condition to test if osmotic stress be more important than ion toxicity .	turf grasses | wastewater irrigation | sulfates | physiological response | pH | carbonates | vegetation | sodium chloride | chlorophylls | salinity | salt stress | sand | water use | plant growth | Festuca arundinacea | salt tolerance | calcium chloride | leaves | ions | osmotic pressure | toxicity | water content | electrical conductivity	gemma-large	gemma-large	"[""'physiological response',\n'osmotic stress',\n'ion toxicity',\n'iso-osmotic condition',\n'iso-Na⁺"", ""'physiology',\n'osmotic stress',\n'ion toxicity',\n'plant science',\n'comparative study'\n]\n<end_of_turn>"", ""'physiological response',\n'osmotic stress',\n'ion toxicity',\n'iso-osmotic',\n'iso-Na⁺'"", ""'physiological response',\n'osmotic stress',\n'ion toxicity',\n'iso-osmotic condition',\n'iso-Na⁺"", ""'physiological response',\n'osmotic stress',\n'ion toxicity',\n'iso-osmotic',\n'iso-Na⁺'""]"	"[""'acid',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'acid',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'acid',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'acid',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'acid',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty""]"	5.0	7.0
1982	prodlda	100	89	acid activity compound oil protein enzyme extract antioxidant fatty phenolic	313967	38254	seed be prime by soak for   hour in a solution contain       mg l⁻¹ of gibberellic ( ) and salicylic ( SA ) acid , respectively .	sodium chloride | chlorophylls | salinity | seedlings | salt stress | sodium | leaves | death | plant height | plant nutrition | leaf area | cultivars | vigour | irrigation | vigor | saline water | potassium | proline	gemma-large	gemma-large	"[""'seed',\n'gibberellic'\n]"", ""'seed', 'gibberellic', 'salicylic', 'soak', 'prime' ]"", ""'seed', 'gibberellic'\n]"", ""'seed',\n'gibberellic'\n]"", ""'seed',\n'gibberellic'\n]""]"	"[""'activity',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'activity',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'activity',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'activity',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'activity',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty""]"	2.6	7.0
1983	prodlda	100	89	acid activity compound oil protein enzyme extract antioxidant fatty phenolic	326079	35025	the high percentage of oil ( ) and mucilage ( ) be obtain from irrigation after   mm of evaporation as the severe stress .	evaporation | rhamnose | linseed oil | solubilization | Bacteria | Pseudomonas putida | galactose | water stress | linseed | phosphates | Linum usitatissimum | Glomus mosseae | linoleic acid | water supply | irrigation scheduling | mucilages | oleic acid | flax | glucose | arabinose | seed quality	gemma-large	gemma-large	"[""'irrigation',\n'evaporation',\n'stress'\n]"", ""'irrigation',\n'evaporation',\n'stress'\n]"", ""'irrigation',\n'evaporation',\n'stress'\n]"", ""'irrigation',\n'evaporation',\n'stress'\n]"", ""'irrigation',\n'evaporation',\n'stress'\n]""]"	"[""'acid',\n'activity',\n'compound',\n'protein',\n'enzyme',\n'antioxidant',\n'fatty"", ""'acid',\n'activity',\n'compound',\n'protein',\n'enzyme',\n'antioxidant',\n'fatty"", ""'acid',\n'activity',\n'compound',\n'protein',\n'enzyme',\n'antioxidant',\n'fatty"", ""'acid',\n'activity',\n'compound',\n'protein',\n'enzyme',\n'antioxidant',\n'phenolic"", ""'acid',\n'activity',\n'compound',\n'protein',\n'enzyme',\n'antioxidant',\n'fatty""]"	3.0	7.0
1984	prodlda	100	89	acid activity compound oil protein enzyme extract antioxidant fatty phenolic	409733	45271	application of iron sulphate ( Kg Fe ) ) , iron citrate ( Kg Fe ) ) and elemental sulphur ( Kg S ha ( ) ) ,   in the soil follow by three foliar spray of   aqueous solution increase to , to and to   pod yield , respectively .	crop yield | chlorosis | iron | Arachis hypogaea | calcareous soils | leaves | nutrient uptake | dry matter content | India | sulphur fertilizers | irrigation | sulfur fertilizers	gemma-large	gemma-large	"[""'iron',\n'sulphur',\n'soil',\n'foliar spray',\n'pod yield'\n]"", ""'iron',\n'sulphur',\n'soil',\n'foliar spray',\n'yield'\n]"", ""'iron',\n'sulphur',\n'soil',\n'foliar spray',\n'pod yield'\n]"", ""'iron',\n'sulphur',\n'soil',\n'foliar spray',\n'pod yield'\n]"", ""'iron',\n'sulphur',\n'soil',\n'foliar spray',\n'pod yield'\n]""]"	"[""'acid',\n'activity',\n'compound',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'"", ""'acid',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'acid',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'acid',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'antioxidant',\n'fatty"", ""'acid',\n'activity',\n'compound',\n'oil',\n'protein',\n'enzyme',\n'extract',\n'""]"	5.0	7.4
1985	prodlda	100	90	demand resource supply sector allocation global regional nexus policy energy	104167	24676	consequently , adaptation measure regard irrigation demand be require in cope with such a resource decrease .	case studies | temperature | rivers | topology | water allocation | managers | decision making | irrigation | Spain | climate change	gemma-large	gemma-large	"[""'irrigation',\n'adaptation'\n]"", ""'irrigation',\n'adaptation'\n]"", ""'irrigation',\n'adaptation'\n]"", ""'irrigation',\n'adaptation'\n]"", ""'irrigation',\n'adaptation'\n]""]"	"[""'supply',\n'sector',\n'global',\n'regional',\n'nexus',\n'policy',\n'energy'\n]"", ""'supply',\n'sector',\n'global',\n'regional',\n'nexus',\n'policy',\n'energy'\n]"", ""'supply',\n'sector',\n'global',\n'regional',\n'nexus',\n'policy',\n'energy'\n]"", ""'supply',\n'sector',\n'global',\n'regional',\n'nexus',\n'policy',\n'energy'\n]"", ""'supply',\n'sector',\n'global',\n'regional',\n'nexus',\n'policy',\n'energy'\n]""]"	2.0	7.0
1986	prodlda	100	90	demand resource supply sector allocation global regional nexus policy energy	302943	28532	due to the continuous agricultural expansion , urban development , and increase demand on limited water supply , Egypt be compel to look for unconventional water resource .	Egypt | case studies | aquifers | salinity | water harvesting | groundwater | water quality | water supply | developing countries | urban development | oils | limestone | oases | irrigation | hydrochemistry | freshwater	gemma-large	gemma-large	"[""'agricultural expansion',\n'urban development'\n]"", ""'agricultural expansion',\n'urban development'\n]"", ""'agricultural expansion',\n'urban development'\n]"", ""'agricultural expansion',\n'urban development'\n]"", ""'agricultural expansion',\n'urban development'\n]""]"	"[""'sector',\n'global',\n'regional',\n'nexus',\n'policy',\n'energy'\n]"", ""'sector',\n'global',\n'regional',\n'nexus',\n'policy',\n'energy'\n]"", ""'sector',\n'global',\n'regional',\n'nexus',\n'policy',\n'energy'\n]"", ""'sector',\n'global',\n'regional',\n'nexus',\n'policy',\n'energy'\n]"", ""'sector',\n'global',\n'regional',\n'nexus',\n'policy',\n'energy'\n]""]"	2.0	6.0
1987	prodlda	100	90	demand resource supply sector allocation global regional nexus policy energy	438906	27789	manage the water resource problem of irrigate agriculture through geospatial technique : an overview	monitoring | case studies | soil salinization | irrigated farming | waterlogging | remote sensing | geographic information systems | water management | saline water | water resources	gemma-large	gemma-large	"[""'irrigate agriculture',\n'geospatial technique'\n]"", ""'irrigate agriculture',\n'geospatial technique'\n]"", ""'irrigate',\n'agriculture',\n'geospatial',\n'technique'\n]"", ""'irrigate agriculture',\n'geospatial technique'\n]"", ""'agriculture',\n'irrigate',\n'geospatial',\n'technique',\n'water'\n]""]"	"[""'demand',\n'supply',\n'nexus',\n'energy'\n]"", ""'demand',\n'supply',\n'nexus',\n'energy'\n]"", ""'demand',\n'supply',\n'nexus',\n'energy'\n]"", ""'demand',\n'supply',\n'nexus',\n'energy'\n]"", ""'demand',\n'supply',\n'nexus',\n'energy'\n]\n\n**Reasoning:**\n\nThe document title focuses on *""]"	3.0	4.0
1988	prodlda	100	90	demand resource supply sector allocation global regional nexus policy energy	272889	19637	so far only a small part of agricultural land in China have adopt water and energy saving technology .	water potential | China | greenhouse gas emissions | energy conservation | irrigation scheduling | intermittent irrigation | carbon dioxide | flood irrigation | irrigation water | energy efficiency | irrigation management | freshwater	gemma-large	gemma-large	"[""'agriculture',\n'technology'\n]"", ""'agriculture',\n'technology'\n]"", ""'agriculture',\n'technology',\n'water'\n]"", ""'agriculture',\n'technology'\n]"", ""'agriculture',\n'technology',\n'water'\n]""]"	"[""'demand',\n'supply',\n'global',\n'regional',\n'nexus',\n'allocation'\n]"", ""'demand',\n'supply',\n'global',\n'regional',\n'nexus',\n'allocation'\n]"", ""'demand',\n'supply',\n'global',\n'regional',\n'nexus',\n'allocation'\n]\n\n**Reasoning"", ""'demand',\n'supply',\n'global',\n'regional',\n'nexus',\n'allocation'\n]"", ""'demand',\n'supply',\n'global',\n'regional',\n'nexus',\n'allocation'\n]""]"	2.4	6.0
