model	number of topics	topic id	topic words	text id	paper id	text	labels
lda	100	24	rice cultivation flood rainfed paddy percent lowland arsenic flooding upland	268499	18019	identification of Soil Salinity due to Seawater Intrusion on Rice Field in the Northern Coast of Indramayu , West Java	rice | seawater | soil salinity | salinity | sodium | Indonesia | agricultural development | surveys | coasts | rain | saline water | saltwater intrusion
lda	100	25	content acid oil olive compound vine foliar sunflower grape wine	131444	17448	as a consequence , field irrigate with OMW be more prone to groundwater contamination with substance either originate from the OMW itself or from agricultural chemical .	olive oil | soil hydraulic properties | porosity | salinity | hydraulic conductivity | soil transport processes | pollution | hydrophobicity | wastewater | soil pore system | organic matter
lda	100	25	content acid oil olive compound vine foliar sunflower grape wine	48434	41818	the biosynthesis and accumulation of secondary metabolite in plant tissue interact strongly with environmental condition and breeding system .	deficit irrigation | Silybum marianum | secondary metabolites | lipid content | silymarin | ecotypes | oils | open pollination | genetic variation | biosynthesis | self-pollination
lda	100	25	content acid oil olive compound vine foliar sunflower grape wine	227794	26593	one be the - hydroxyphenyl metabolite , whereas the second metabolite result from ö - demethylation at of the triazine ring .	wheat | triazines | Hordeum vulgare | harvesting | hydroxylation | rice | titration | grain sorghum | oats | Zea mays | Sorghum bicolor | microsomes | Avena sativa | piperonyl butoxide | carbon monoxide | mesocarp | Triticum aestivum | mass spectrometry | avocados | metabolism | pyridines | ethanol | shoots | cytochrome P450 | Oryza sativa | metabolites | seedlings | barley | Persea americana | subsurface irrigation
lda	100	25	content acid oil olive compound vine foliar sunflower grape wine	241941	37268	Rainfed Arbequina produce less aromatic (   mg / kg of volatile ) but with a high content of phenolic compound (   mg / kg ) oil .	pomace | olives | cultivars | irrigation | technology
lda	100	25	content acid oil olive compound vine foliar sunflower grape wine	218557	33582	datum show that application of both concentration of humic acid and low concentration of calcium nitrate ( ) individually cause significant increase in growth parameter , RWC , photosynthetic pigment , mineral content , non - enzymatic antioxidant content of the plant under normal and salt stress condition .	antioxidants | humic acids | photosynthesis | capsaicin | pepper | flavonoids | fruit quality | Capsicum annuum | sodium chloride | fruits | salt stress | plant growth | calcium | leaves | yield components | saline water | lycopene | calcium nitrate | phenols | sowing | soil properties
lda	100	26	reduce difference single damage store drop core favourable displacement weevil	303238	38253	no significant difference in porosity be find among depth , regardless of scale .	porosity | fluorescence | computer software | agricultural soils | tillage | soil structure | image analysis | irrigation | saline water | irrigation water | research
lda	100	26	reduce difference single damage store drop core favourable displacement weevil	211188	32031	the parallel SCE - UA be implement on the novel heterogeneous computing hardware and software system which be constitute by the Intel multi - core CPU , NVIDIA many - core GPU , and PGI Accelerator Visual Fortran ( with OpenMP and CUDA ) .	drinking water | case studies | energy | economic development | computer software | irrigated farming | population growth | food availability | water supply | Arizona | water power | irrigation water | runoff
lda	100	26	reduce difference single damage store drop core favourable displacement weevil	42095	16101	in a field experiment compare three genotype ( Serere , BJ , and ) , difference in ABA accumulation be also show to be largely independent of genotypic difference in turgor potential ( ? p ) .	experiments | stress | genotypes | tropics | environment | leaves | ability | plants | irrigation | turgor | water
lda	100	26	reduce difference single damage store drop core favourable displacement weevil	231993	27892	limited - irrigation hamper leaf expansion , which can reduce transpiration , and slightly reduce grain yield compare to the sufficient - irrigation treatment .	water conservation | planting | China | sowing | winter wheat | transpiration | soil water | leaf development | field experimentation | canopy | flowering | roots | summer | cultivars | rain | climate | agricultural colleges | irrigation management
lda	100	26	reduce difference single damage store drop core favourable displacement weevil	36205	24709	at DAIT , the RWC be reduce to   with recovery at DAIT ( ) .	water content | electron transfer | chlorophylls | fluorescence | monitoring | photosynthesis | rootstocks | photosystem II | photoinhibition | leaves | photosystems | Annona | rehydration | Annonaceae | soil | irrigation | water stress
lda	100	27	risk human consumption health ecological exposure public reclaimed age pathway	297406	13228	the ecosystem approach often represent the most appropriate level of organization for analysis of human influence on ecological system ; it can play a central role in the design and analysis of alternative agricultural , industrial and residential system that could reduce the human footprint on the Earth .	humans | nutrient availability | interdisciplinary research | ecosystems | calcium | trees | islands | phosphorus | primary productivity | biogeochemistry | Hawaii | soil | valleys | cations | alternative farming | Asia
lda	100	27	risk human consumption health ecological exposure public reclaimed age pathway	218998	15429	these sample contain different dominant specie of cyanobacteria and vary significantly in microcystin content ( / g dw biomass ) .	reproduction | organic fertilizers | ecosystems | soil water | bioavailability | irrigation | biomass | freshwater
lda	100	27	risk human consumption health ecological exposure public reclaimed age pathway	212502	2144	multiple poison bait of rodent with   bromadiolone or   brodifacoum bait at , , , , and WT be most effective in kill exist and immigrate rodent population bamboo bait station be use for poison bait during rainy day .	rodent control | crop losses | rodents | India | Oryza sativa | attractants
lda	100	27	risk human consumption health ecological exposure public reclaimed age pathway	243280	41555	colonization of toxic cyanobacteria on the surface and inside of leafy green : a hidden source of cyanotoxin production and exposure	water pollution | food safety | food production | recreation | Microcystis | toxicity | irrigation | genes
lda	100	27	risk human consumption health ecological exposure public reclaimed age pathway	95698	23250	the low molecular weight ( LMW ) PAHs ( ring ) include naphthalene ( Nap ) , phenanthrene ( phe ) , fluorene ( Fl ) dominate the layer ( m ) underneath the surface .	water reuse | China | guidelines | soil texture | spatial distribution | statistical analysis | groundwater | soil profiles | topsoil | total organic carbon | wastewater irrigation | wastewater | irrigated soils | molecular weight | suburban areas
lda	100	28	change climate adaptation urban landscape plan stream expansion city channel	71789	32851	finally , this study highlight the importance of capture the distributional aspect of adaptation option by highlight heterogeneous effect of variability and adaptation option .	adaptation | food security | credit | models | farms | households | household income | Ethiopia | simulation | food prices | Ghana | seeds | irrigation | climate | climate variability
lda	100	28	change climate adaptation urban landscape plan stream expansion city channel	397760	32765	however , there be crop‐specific and location‐specific negative impact as well , and the aggregate regional response of irrigation demand to climate change be highly sensitive to the spatial crop mix .	models | water security | pastures | water supply | irrigation | supply balance | water | watersheds | hay | carbon dioxide | climate change | climate | Columbia River | research
lda	100	28	change climate adaptation urban landscape plan stream expansion city channel	134057	7652	this paper explore the use of anintegral cbl method to infer regionally average flux in a landscape that have at least three major source of heterogeneity – irrigate and non - irrigated rural land use and a large urban area(Sacramento region , California ) .	energy | heat transfer | models | humidity | land use | time series analysis | urban areas | California | irrigation | temperature
lda	100	28	change climate adaptation urban landscape plan stream expansion city channel	70773	35801	increase global climate change require the application of modern method in irrigation of agricultural crop .	precision agriculture | water requirements | maize | software development | irrigation
lda	100	28	change climate adaptation urban landscape plan stream expansion city channel	155567	26852	climate change have an adverse effect on climate sensitive livestock sector .	neem oil | cattle | milk production | farms | irrigation | lemons | deworming | climate change | climate | summer | India
lda	100	29	time available pot initial series place domain enriched swb potting	182180	31409	irrigation mapping use time series at field scale	classification | irrigated farming | remote sensing | irrigation | soil water content | cartography
lda	100	29	time available pot initial series place domain enriched swb potting	223217	8835	in laboratory column of three soil , we calibrate a conventional time domain reflectometry ( TDR ) system for use as a reference system for a companion study of water content sensor that be use in access tube .	water content | calcium carbonate | temperature | time domain reflectometry | models | electrical conductivity | calibration | clay | soil water | irrigation | silt | soil water content
lda	100	29	time available pot initial series place domain enriched swb potting	161770	22957	recharge to the Trans - pecos basin be spatially and temporally variable , and due to human impact it have likely change since pre - western settlement time ( circa ) .	aquifers | floors | nitrates | irrigated farming | land use | groundwater | simulation models | drainage water | basins | Texas | solutes | grasslands | infiltration | irrigation | hydrochemistry
lda	100	29	time available pot initial series place domain enriched swb potting	278425	32881	time window selection be important when shallow reflector may be present .	water content | statistics | electrical resistance | soil water | irrigation | soil water content
lda	100	29	time available pot initial series place domain enriched swb potting	146332	2708	these result place crambe in the moderately sensitive salt tolerance category .	plant oils | sodium chloride | yields | Crambe abyssinica | electrical conductivity | fatty acids | quality | salt tolerance | calcium chloride | seed | seeds | saline water | irrigation water
lda	100	30	agricultural factor resistance antibiotic mobile diffusion propagation arg args sulfamethoxazole	217570	436	a system of effluent charge against emitter be the low cost and the amount of agricultural commodity produce be less than the alternative policy consider .	case studies | agricultural products | nitrogen | pollution | agricultural economics | subsurface irrigation
lda	100	30	agricultural factor resistance antibiotic mobile diffusion propagation arg args sulfamethoxazole	28578	42473	penetration resistance be the most serious problem for the development of plant in mine pit , although the use of irrigation water can help to maintain tolerable level of resistance in soil for proper root growth of native specie .	soil density | soil penetration resistance | indigenous species | resistance to penetration | land restoration | forests | wet season | irrigation water | runoff | organic matter
lda	100	30	agricultural factor resistance antibiotic mobile diffusion propagation arg args sulfamethoxazole	433111	23197	these result demonstrate the interrelationship among climate , land use , groundwater withdrawal and streamflow regime and the potential to design agricultural production system and adjust irrigation to mitigate impact of increase climate variability on streamflow in irrigation intensive agricultural watershed .	water balance | irrigation rates | aquifers | production technology | water table | land use | Oklahoma | rivers | grasslands | cropland | land cover | climate
lda	100	30	agricultural factor resistance antibiotic mobile diffusion propagation arg args sulfamethoxazole	58672	35783	leave be essential for photosynthesis and gas exchange , and their growth characteristic be the key factor that influence the carbon budget .	dry season | fertilizers | China | drought | fertilizer application | hybrids | photosynthesis | Eucalyptus grandis | irrigation | leaf development | leaves | gas exchange | leaf area | Eucalyptus urophylla | plant growth
lda	100	30	agricultural factor resistance antibiotic mobile diffusion propagation arg args sulfamethoxazole	61943	47465	agricultural datum from different region of Gansu Province in be use to explore method of improve the equality of virtual water flow pattern in the agricultural sector .	China | acreage | agricultural industry | agricultural statistics | arid zones | climate change | environmental sciences | equality | freshwater | irrigation water | models | planning | socioeconomic development | sustainable agriculture | trade | urbanization | virtual water | water conservation
lda	100	31	disease pest bacterial resistant infection nursery insect severity agent incidence	249590	22677	Mosquito datum be collect from Centers for Disease Control and Prevention miniature light trap operate as part of local WNV surveillance effort .	Colorado | correlation | larvae | light traps | prediction | geographic information systems | irrigated farming | landscape | irrigation | regression analysis | biogeography | habitats | Culex tarsalis | adults | pathogens | monitoring | models | remote sensing | West Nile virus
lda	100	31	disease pest bacterial resistant infection nursery insect severity agent incidence	156412	2534	broad - spectrum insecticide spray to control LF larvae can also kill such natural enemy as predator ( mainly spider ) and parasite that can lead to outbreak of secondary pest , such as brown planthopper Nilaparvata lugen ( Stal ) .	Pyralis | diflubenzuron | Bacillus thuringiensis | Oryza sativa | Nilaparvata lugens | South East Asia
lda	100	31	disease pest bacterial resistant infection nursery insect severity agent incidence	339760	15067	the influence of canopy density on willow leaf rust ( Melampsora epitea ) severity in willow short rotation coppice	rust diseases | Estonia | plant density | genetic resistance | disease severity | Melampsora | Salix | disease incidence | wastewater irrigation | forest plantations | leaves | disease resistance | shoots | coppicing | forest trees | clones
lda	100	31	disease pest bacterial resistant infection nursery insect severity agent incidence	280899	14728	disease risk of pot medium infest with Phytophthora ramorum under Nursery condition	sporulation | sprinkler irrigation | sporangia | soil biology | Rhododendron | disease incidence | greenhouse production | chlamydospores | microbial contamination | mortality | field experimentation | microirrigation | risk factors | foliar diseases | rain | growing media | ornamental woody plants
lda	100	31	disease pest bacterial resistant infection nursery insect severity agent incidence	372806	25252	even free - live nematode prevail in most of the site , high population level of plant - parasitic nematode be observe in rainfed cropping system than in irrigate system .	agriculture | management | Morocco | communities | soil | Olea europaea | Meloidogyne
lda	100	32	source population line lake selection criterion east parent restoration landrace	395138	29093	annual average in - lake and release temperature from Detroit Lake warm ° c and ° c from base to future period under present - day dam operational rule and fill schedule .	spawning | rivers | lakes | mixing | Oregon | water quality | habitats | water supply | irrigation | hydrodynamics | water temperature | autumn | Salmonidae | air temperature | climate change | climate | summer
lda	100	32	source population line lake selection criterion east parent restoration landrace	100973	30441	the potential of in northern - european wheat breeding remain unclear , since the close linkage with the photoperiod - insensitive allele Ppd - be unfavourable in the relatively cool summer .	wheat | loci | fertilizer application | photosynthetically active radiation | United Kingdom | yield components | introgression | nitrogen | nitrogen fertilizers | alleles | plant height | tin | summer | inflorescences | Spain | harvest index | solar radiation
lda	100	32	source population line lake selection criterion east parent restoration landrace	253797	41961	the novelty of the study lie specifically in the unprecedented use of constrained sensing device as trustworthy datum source for a permissionless blockchain .	precision agriculture | water management | irrigation management | internet of things | memory | electronics | agricultural industry | stakeholders | automation | energy efficiency | agriculture | infrastructure
lda	100	32	source population line lake selection criterion east parent restoration landrace	46759	32470	therefore here , we carry out a line & time ; Tester - base genetic study use sunflower genotype represent , cytoplasmic male sterile ( CMS ) line from wild and conventional source , maintainer line , and restorer line .	drought tolerance | males | hybrids | photosynthesis | drought | lipid content | females | leaves | water stress | parents | Helianthus annuus | leaf area | irrigation | cytoplasmic male sterility
lda	100	32	source population line lake selection criterion east parent restoration landrace	184459	17615	genotypic difference in dry matter accumulation , nitrogen use efficiency and harvest index in recombinant inbreed line of rice [ Oryza sativa ] under hydroponic culture	inbred lines | yields | breeding | high-yielding varieties | irrigated rice | Oryza sativa | recombination | harvest index
lda	100	33	temperature precipitation canopy daily trend pressure weather air station light	351176	9387	fungicide deposition through the canopy differ when air application be make before or after canopy closure ( row closure ) .	latex | Phytophthora infestans | air | metiram | aircraft | pesticide application | leaves | chlorothalonil | canopy | surfactants | potatoes | water | mancozeb
lda	100	33	temperature precipitation canopy daily trend pressure weather air station light	412926	43179	our integrate moisture index for mountain and basin in southern arid Central Asia show oppose trend , and the humidity gradient from mountain to basin successively increase after , which may be link to the migration of the boreal westerly , global warming , and human activity .	humans | atmospheric circulation | humidity | irrigated farming | lakes | basins | sustainable development | hydrology | shrinkage | water management | Central Asia
lda	100	33	temperature precipitation canopy daily trend pressure weather air station light	106865	16715	the relationship between MDS and single meteorological variable be significant at the other growth stage except at the bud development and flowering stage , because the canopy structure be not develop , and the order of determination coefficient ( r² ) over the whole grow stage be maximum vapour pressure deficit maximum air temperature net radiation .	vapor pressure | water potential | atmospheric pressure | environmental factors | crops | China | stems | stomatal conductance | developmental stages | apples | arid zones | buds | trees | canopy | orchards | shrinkage | soil water content
lda	100	33	temperature precipitation canopy daily trend pressure weather air station light	206042	1187	a crop water stress index ( CWSI ) be derive from air temperature , air vapor pressure deficit and the midday radiant leaf temperature of cotton plant that be expose to different early - season irrigation treatment at Phoenix , AZ , U.S.A.	atmospheric pressure | crop yield | cotton | Gossypium hirsutum | irrigation scheduling | leaves | remote sensing | soil water | air temperature | Arizona | water stress
lda	100	33	temperature precipitation canopy daily trend pressure weather air station light	398287	26515	when day get short and temperature fall , a cold - harden process begin , involve a decrease of water content , improve tolerance to low winter temperature .	water content | dormancy | deficit irrigation | Argentina (fish) | freezing | Argentina | olives | salt stress | water stress | frost resistance | Olea europaea | cultivars | winter | temperature
lda	100	34	value mean annual uniformity quarter percentile dmp biennial geometric chia	274857	49585	inverse relationship be derive between the CETₐ and soil salinity ( ECₑ ) in the crop root zone ; and between the mean annual Kₐ and ECₑ.	California | Phoenix dactylifera | canopy | crops | cultivars | density | energy balance | evapotranspiration | growers | information | irrigation management | knowledge | orchards | rhizosphere | semiarid zones | soil salinity | tree height | water | weather
lda	100	34	value mean annual uniformity quarter percentile dmp biennial geometric chia	123353	49521	a global trend of Fv / Fm value be observe from GF to GM : toward ( ) , and toward ( ) .	Chenopodium quinoa | Chile | agriculture | agronomy | chlorophyll fluorescence | drought | irrigation | leaf water potential | nutritive value | plant available water | protein content | rhizosphere | soil water content | water management | water stress
lda	100	34	value mean annual uniformity quarter percentile dmp biennial geometric chia	162708	43956	the Kc value of lettuce at different growth stage be , , and , respectively .	water content | stomatal conductance | evapotranspiration | Lactuca sativa | weight gain | uncertainty | field capacity | irrigation | water
lda	100	34	value mean annual uniformity quarter percentile dmp biennial geometric chia	9430	33189	accord to the result , the mean annual air temperature will increase from to ° C ( ) and from to ° c ( ) .	rivers | water quality | basins | air temperature | climate change
lda	100	34	value mean annual uniformity quarter percentile dmp biennial geometric chia	37991	23901	this study aim to evaluate and compare the informative value of the three parameter — EC , ph and radon concentration — in detect and quantify SGD by carry out a case study in a bay locate in western Ireland .	drinking water | case studies | electrical conductivity | groundwater | tracer techniques | water supply | surface water | nutrients | pH | Ireland | radon | stable isotopes | irrigation | runoff | freshwater
lda	100	35	year variable state hand step feature pradesh loess lag yearly	450356	32094	rather , other factor such as management style and field condition likely impact irrigation use as much , if not more than , year - to - year variation in rainfall .	rice | water conservation | irrigation rates | paddy soils | clay soils | agricultural runoff | Mississippi River | flood irrigation | rain
lda	100	35	year variable state hand step feature pradesh loess lag yearly	282255	34847	the NUE and PUE of pod and stover be not different during first year and second year under both irrigation treatment except for the small - particle - sized wood - derive biochar apply at and t ha⁻¹ , which tend to reduce significantly the NUE and PUE of pod and stover under groundwater irrigation during first year of cropping .	cows | groundwater | municipal wastewater | pods | wastewater irrigation | arid zones | nitrogen | nutrient use efficiency | Pisum sativum | phosphorus
lda	100	35	year variable state hand step feature pradesh loess lag yearly	266798	8741	CLIMEX indicate that the - year be hot and dry than both the previous year and the long - term average .	insulating materials | males | models | cold stress | vermiculites | lakes | heat | foams | sand | summer | irrigation | climate | Bactrocera tryoni | agriculture
lda	100	35	year variable state hand step feature pradesh loess lag yearly	366974	47642	analysis be perform for , , ( base year ) , and ( target year ) over irrigate area above UKL .	California | Medicago sativa | Oregon | agriculture | alfalfa | basins | crops | data collection | energy balance | evapotranspiration | grain crops | imagery | irrigated farming | irrigation | irrigation water | lakes | landsat | models | pastures | precipitation | remote sensing | river basins | rivers | satellites | water availability | water conservation | water rights | water use | wetlands
lda	100	35	year variable state hand step feature pradesh loess lag yearly	147465	27443	however , optimum ratio from previous experiment have be determine only at harvest and they be highly variable .	vineyards | ripening | anthocyanins | Vitis | sugars | irrigation | leaves | color | grapes | peas | shoots | leaf area | colour | defoliation
lda	100	36	model datum index coefficient vegetation network regression equation linear prediction	414480	4427	alternative economic model of the household -- and the datum need they imply -- be outline .	models | data collection | resource allocation | household surveys | econometric models
lda	100	36	model datum index coefficient vegetation network regression equation linear prediction	266471	42472	both the RF and XGB model with the combination of Tₘₐₓ , Tₘᵢₙ , and r as input provide well accuracy on daily ET₀ estimation than the correspond model with other input combination .	data collection | meteorological data | China | algorithms | evapotranspiration | water
lda	100	36	model datum index coefficient vegetation network regression equation linear prediction	38707	21689	the objective of this paper be to calibrate , validate and compare five representative model to predict global solar radiation , adjust the empirical coefficient to increase the local applicability and to develop a linear model .	temperature | crop yield | Argentina (fish) | Argentina | linear models | engineers | irrigation water | solar radiation
lda	100	36	model datum index coefficient vegetation network regression equation linear prediction	145901	30646	estimation and inter - comparison of infiltration model	infiltration rate | models | surface irrigation | infiltration | soil conservation | India
lda	100	36	model datum index coefficient vegetation network regression equation linear prediction	33471	41830	for assess the goodness of model validation and calibration , different statistical indicator be consider for compare simulate and observe inter - annual yield variability ( e.g. NRMSE of   and   for wheat and sugarcane , average value of the calibration and validation process ) .	evaporation | wheat | irrigation systems | models | irrigation scheduling | Pakistan | Indus River | soil | transpiration | watersheds | sugarcane | climate change | summer | wet season
lda	100	37	parameter distribution spatial map catchment resolution ordinary krige thematic kriging	433550	25620	( ) the fresh water irrigation duration prior to fertigation have no obvious effect on nitrate distribution .	ammonium nitrate | rhizosphere | irrigation rates | simulation models | drip irrigation | leaching | fertigation | irrigation scheduling | nitrogen | microirrigation | nitrogen fertilizers | modelling | nutrients | soil water | irrigation water | soil water content | freshwater
lda	100	37	parameter distribution spatial map catchment resolution ordinary krige thematic kriging	17063	47556	spatial Distribution of Available Trace Metals in four Typical Mediterranean Soils : the Caia Irrigation Perimeter Case study	Calcisols | Cambisols | Fluvisols | Luvisols | agriculture | agronomy | bioavailability | case studies | ecosystem services | environmental assessment | geochemistry | irrigation | land use | trace metals
lda	100	37	parameter distribution spatial map catchment resolution ordinary krige thematic kriging	258996	11652	the resolution of the lysimeter be mv v-¹ , which be limit by the datum processing and storage resolution of the datalogger .	laboratories | Nebraska | soybeans | lysimeters | labor
lda	100	37	parameter distribution spatial map catchment resolution ordinary krige thematic kriging	147847	26966	unmanned aerial system ( UAS ) have the potential to provide high spatial and temporal resolution for phenotype ten of thousand of small field plot without require substantial investment in time , cost , and labor .	wheat | crops | vegetation index | data quality | breeding lines | cameras | water stress | phenology | irrigation | regression analysis | Triticum aestivum | unmanned aerial vehicles | principal component analysis | Mexico | yield forecasting | models | drought | marker-assisted selection | remote sensing
lda	100	37	parameter distribution spatial map catchment resolution ordinary krige thematic kriging	169872	11793	in all catchment , groundwater use grow by vary proportion , reach a rather high   in the Mogalakwena catchment .	drinking water | yields | aquifers | rivers | groundwater | water supply | basins | surface water | alluvium | watersheds | mining | South Africa | irrigation
lda	100	38	farmer farm technology policy decision farming adoption income household knowledge	110669	43782	the study utilize nationally representative farm survey datum from India and apply a multinomial endogenous switching regression technique to estimate these measure ' relative income and risk benefit .	crop insurance | food security | credit | risk | insurance | farms | farm income | surveys | risk management | India | rain | irrigation | employment
lda	100	38	farmer farm technology policy decision farming adoption income household knowledge	420511	37756	farmer ' choice of salinity adaptation strategy might depend on how they perceive the problem .	rice | interviews | food security | electrical conductivity | salinity | farmers' attitudes | crop production | sustainable development | surveys | agricultural productivity | coasts | Oryza sativa | irrigation | Bangladesh | prioritization
lda	100	38	farmer farm technology policy decision farming adoption income household knowledge	330647	36283	promote knowledge about pesticide be a fundamental step for regulate pesticide use among farmer , probably by stabilize and render farmer ' attitude resistant to change .	models | farmers' attitudes | irrigated farming | attitudes | child adoption | behavior | agricultural practices | Iran (Islamic Republic of) | farmers | pesticides
lda	100	38	farmer farm technology policy decision farming adoption income household knowledge	335298	21354	the study aim to examine the need and constraint of farmer to effectively address farmer ' concern include future evaluation of relevant rice technology to achieve food security and improve the well - being of filipino rice farmer .	rice | stress | self-sufficiency | Philippines | prices | farm management | farmers | evaluation | technology | capital
lda	100	38	farmer farm technology policy decision farming adoption income household knowledge	322930	2396	reprint with permission from Desertification and Development : Dryland Ecology in Social Perspective , edit by H. Mann and B. Spooner , London , Academic Press , .	social aspects | irrigation systems | watercourses | farmers | history
lda	100	39	medium sprinkler head filter micro tank operate kpa tube pivot	386531	31106	the new underdrain improve hydraulic performance of sand medium filter for microirrigation system , thereby increase both water and energy use efficiency .	equations | energy | water potential | filtration | models | drip irrigation | fluid mechanics | hydraulic conductivity | microirrigation | filters | sand
lda	100	39	medium sprinkler head filter micro tank operate kpa tube pivot	278292	36734	for this reason , three sand filter with different drainage design ( collector arm , insert dome and porous medium ) use reclaimed effluent be analyse when operate with two sand medium height ( and   m ) and two filtration velocity ( and   m   ) .	energy | effluents | filtration | data collection | drainage | drip irrigation | water quality | microirrigation | sand | wastewater | turbidity | electric power
lda	100	39	medium sprinkler head filter micro tank operate kpa tube pivot	166843	24974	each lysimeter be equip with a neutron access tube for soil water monitoring and ceramic solution sampler for soil solution collection .	water balance | monitoring | rhizosphere | wheat | agricultural colleges | China | nitrates | groundwater | irrigation water | water use | lysimeters | soil fertility | nitrogen fertilizers | soil water | rain | irrigation | ceramics | game
lda	100	39	medium sprinkler head filter micro tank operate kpa tube pivot	80195	16159	only two product reduce growth of F. oxysporum when use to treat mycelium of the fungus grow in filter paper disc .	crops | steam | Fungi | mycelium | calcium cyanamide | Fusarium | plant tissues | steaming | soil temperature | sand | greenhouses | Fusarium wilt | Matthiola incana | irrigation | hygiene | spores | greenhouse soils | disinfectants | wilting | dazomet | England | formalin | plows | cut flowers
lda	100	39	medium sprinkler head filter micro tank operate kpa tube pivot	363450	38935	no difference be observe in the minimum fluidisation velocity with change the filter medium height , but an increase in the minimum fluidisation velocity be observe with increase sand particle size .	equipment | drainage | water treatment | microirrigation | particle size | sand
lda	100	40	water loss face proportion mix horizon enrichment grade injection selenium	202047	47131	relative to field blending , the buildup rate of desalination under regional blending be slightly expedite ; nevertheless , reallocation of water source across sector and crop increase the average irrigation water salinity , and the overall welfare decrease by usd per cubic meter of irrigation water — about   of the water ’s average value of marginal product .	Israel | agriculture | economics | irrigation | irrigation water | models | salinity | wastewater | water
lda	100	40	water loss face proportion mix horizon enrichment grade injection selenium	173155	11794	attitudinal and motivational characteristic be not consistently associate with water use .	water conservation | meteorological data | water use | irrigation | households | business enterprises | surveys | urban areas | landscaping | Utah | evapotranspiration | vegetation
lda	100	40	water loss face proportion mix horizon enrichment grade injection selenium	451027	23094	response of lesquerella to six nitrogen ( N ) fertilizer rate under well - water and water - stress treatment be study in irrigate desert condition in the southwestern United States to establish guideline for lesquerella N management .	developmental stages | harvest index | information management | nitrogen | water stress | nitrogen fertilizers | straw | oils | soil | irrigation | guidelines | cover crops | biomass
lda	100	40	water loss face proportion mix horizon enrichment grade injection selenium	379297	40564	for simplicity , - d water flow model that ignore soil heterogeneity be commonly use to simulate water movement in agricultural field .	equations | rice | Triticum aestivum | wheat | models | weather | soil water | soil moisture | India | Oryza sativa | agricultural land | irrigation | land cover
lda	100	40	water loss face proportion mix horizon enrichment grade injection selenium	127160	48526	moreover , the combination of reduce availability and increase demand of water resource indicate that , if current trend be maintain , conflict over water may become more frequent in the next year or decade .	Brazil | climate change | cropland | dry season | irrigated farming | irrigation | monitoring | rain | supply balance | time series analysis | water resources | water security | wet season
lda	100	41	detect unit bacteria culture spray slope isolate coli spp strain	377954	28691	research evidence at different place have show around   loss due to weed such as Echinochloa spp . , Leptochloa spp . , Cyanotis spp . , Commelina sp . , Digitaria spp . and Alternanthera sp in DSR .	soil | cultivars | staple foods | pendimethalin | rice | Alternanthera | food security | Sesbania | Commelina | irrigation | weed management | Cyperus | azimsulfuron | glyphosate | seedbeds | Echinochloa | Leptochloa | crop rotation | Oryza sativa | Digitaria | paraquat | seedlings | weeds | metsulfuron | direct seeding
lda	100	41	detect unit bacteria culture spray slope isolate coli spp strain	288431	24451	prevalence and diversity of Escherichia coli isolate from a barley trial supplement with bulky organic soil amendment : green compost and bovine slurry	Escherichia coli | soil | roots | feces | classification | phylogeny | analysis | organic soils | cattle | population genetics | population structure | mathematical analysis | biodiversity | microbiology | irrigation | Hordeum | genetic variation | composts | indicator species | fertilizers | organic agriculture | habitats | qualitative analysis | pathogens | animals | genetics | soil amendments | chemistry | barley | microorganisms
lda	100	41	detect unit bacteria culture spray slope isolate coli spp strain	356708	44230	this study provide novel insight into the coupling mechanism of the Fe / S / Cr transformation mediate by fe - reduce / oxidize bacteria and sulfate - reduce bacteria .	Clostridium | soil microorganisms | soil pH | redox potential | pollution | paddy soils | chromium | sulfides | irrigation management | organic matter
lda	100	41	detect unit bacteria culture spray slope isolate coli spp strain	316484	46201	a total of morphologically distinct salt - tolerant bacteria be isolate from the tomato rhizosphere soil and test in vitro against Pythium aphanidermatum , cause damp - off disease in tomato .	Alcaligenes faecalis | Bacteria | Lycopersicon esculentum | Pseudomonas aeruginosa | Pythium aphanidermatum | Solanum lycopersicum | biocontrol | biological control | damping off | disease control | disease incidence | irrigation | mycelium | plant growth | rhizosphere | saline water | salt stress | salt tolerance | sodium chloride | soil | tomatoes | vigor | vigour
lda	100	41	detect unit bacteria culture spray slope isolate coli spp strain	271853	28197	laboratory - scale electrochemical ( EC ) disinfection experiment be perform to investigate the disinfection efficiency of the WEC with four seed microorganism ( Escherichia coli , Enterococcus , recombinant adenovirus serotype , and bacteriophage ) .	Escherichia coli | developing countries | Bacteria | chlorine | serotypes | bacteriophages | irrigated farming | electrodes | chlorination | solar energy | disinfectants | disinfection | energy | electrolysis | titanium dioxide | electrochemistry | wastewater | Enterococcus | sanitation
lda	100	42	research variety hybrid trial program national genetic breeding international university	104788	33978	Goldex melon hybrid seedling be use in the experiment .	hybrids | organic fertilizers | poultry litter | nitrogen | soil | irrigation water | phosphates | fertilizer application | nutritional status | mineral fertilizers | soil analysis | fertilizers | leaves | flowering | phosphorus | colour | potassium | poultry manure | fruiting | seedlings | Brazil | stems | melons | color
